"TreeID","CoreID","dbh","plot.id","Site","tree.number","species","canopy.class","live.dead","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","X","Species","Canopy.Class","Live.Dead","DBH..cm."
"DHA003","DHA003B",59.3,"DHA","Duke Hardwood",3,"QUBI","D","LIVE",1,2,"B",NA,NA,1793,1794,2014,"Y",1794,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA004","DHA004A",55.5,"DHA","Duke Hardwood",4,"QUPH","D","LIVE",1,2,"A",NA,NA,1943,1944,2014,"Y",1944,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA004","DHA004B",55.5,"DHA","Duke Hardwood",4,"QUPH","D","LIVE",1,2,"B","N",1918,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA005","DHA005A",24.7,"DHA","Duke Hardwood",5,"QUPH","C","LIVE",1,2,"N","N",1915,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA005","DHA005B",24.7,"DHA","Duke Hardwood",5,"QUPH","C","LIVE",1,2,"B",NA,NA,1934,1935,2014,"Y",1935,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA006","DHA006A",43.1,"DHA","Duke Hardwood",6,"QUPH","C","LIVE",1,2,"A","N",1907,1910,1911,2014,"Y",1911,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA006","DHA006B",43.1,"DHA","Duke Hardwood",6,"QUPH","C","LIVE",1,2,"B","N",1913,1937,1938,2014,"Y",1938,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA007","DHA007A",21.3,"DHA","Duke Hardwood",7,"ACRU","I","LIVE",1,2,"A","Y",1912,1912,1913,2014,"Y",1913,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA007","DHA007B",21.3,"DHA","Duke Hardwood",7,"ACRU","I","LIVE",1,2,"B",NA,NA,1915,1916,2014,"Y",1916,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA008","DHA008A",22.1,"DHA","Duke Hardwood",8,"OAK","SNAG","DEAD",1,2,"A","N",1918,1920,1921,2006,"Y",1921,2006,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA008","DHA008B",22.1,"DHA","Duke Hardwood",8,"OAK","SNAG","DEAD",1,2,"B",NA,NA,1957,1958,2014,"Y",1958,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA009","DHA009A",20.8,"DHA","Duke Hardwood",9,"ULMUS","SNAG","DEAD",1,2,"A","N",1792,1802,1803,2014,"Y",1803,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA009","DHA009B",20.8,"DHA","Duke Hardwood",9,"ULMUS","SNAG","DEAD",1,2,"B","N",1802,1813,1814,2014,"Y",1814,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA010","DHA010A",66.1,"DHA","Duke Hardwood",10,"LIST","D","LIVE",1,2,"A",NA,NA,1843,1843,2014,"Y",1843,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA010","DHA010B",66.1,"DHA","Duke Hardwood",10,"LIST","D","LIVE",1,2,"B","N",1792,1798,1799,2014,"Y",1799,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA011","DHA011A",26.4,"DHA","Duke Hardwood",11,"OAK","SNAG","DEAD",1,2,"A",NA,NA,1916,1917,2014,"Y",1917,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA011","DHA011B",26.4,"DHA","Duke Hardwood",11,"OAK","SNAG","DEAD",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"DHA012","DHA012A",42,"DHA","Duke Hardwood",12,"QUBI","C","LIVE",1,2,"A","N",1921,1926,1927,2014,"Y",1927,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA012","DHA012B",42,"DHA","Duke Hardwood",12,"QUBI","C","LIVE",1,2,"B","N",1915,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA013","DHA013A",25.1,"DHA","Duke Hardwood",13,"LIST","I","LIVE",1,2,"A",NA,NA,1930,1931,2014,"Y",1931,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA013","DHA013B",25.1,"DHA","Duke Hardwood",13,"LIST","I","LIVE",1,2,"B",NA,NA,1920,1921,2014,"Y",1921,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA014","DHA014A",15.9,"DHA","Duke Hardwood",14,"ACRU","S","LIVE",1,2,"A","Y",1931,1931,1932,2014,"Y",1932,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA014","DHA014B",15.9,"DHA","Duke Hardwood",14,"ACRU","S","LIVE",1,2,"B","Y",1936,1936,1937,2014,"Y",1937,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA015","DHA015A",24.5,"DHA","Duke Hardwood",15,"QUBI","I","LIVE",1,2,"A","N",1921,1931,1932,2014,"Y",1932,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA015","DHA015B",24.5,"DHA","Duke Hardwood",15,"QUBI","I","LIVE",1,2,"B","N",1922,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA017","DHA017A",24.5,"DHA","Duke Hardwood",17,"QUBI","I","LIVE",1,2,"A","N",1913,1915,1916,2014,"Y",1916,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA017","DHA017B",24.5,"DHA","Duke Hardwood",17,"QUBI","I","LIVE",1,2,"B",NA,NA,1951,1952,2014,"Y",1952,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA018","DHA018A",30.8,"DHA","Duke Hardwood",18,"ULAL","D","LIVE",1,2,"A",NA,NA,1900,1900,2014,"Y",1900,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA018","DHA018B",30.8,"DHA","Duke Hardwood",18,"ULAL","D","LIVE",1,2,"B",NA,NA,1950,1950,2014,"Y",1950,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA019","DHA019A",23,"DHA","Duke Hardwood",19,"QUBI","I","LIVE",1,2,"A","N",1915,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA019","DHA019B",23,"DHA","Duke Hardwood",19,"QUBI","I","LIVE",1,2,"B","N",1927,1929,1930,2014,"Y",1930,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA020","DHA020A",24.2,"DHA","Duke Hardwood",20,"ULAL","I","LIVE",1,2,"A",NA,NA,1810,1810,2014,"Y",1810,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA020","DHA020B",24.2,"DHA","Duke Hardwood",20,"ULAL","I","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A",NA,NA,NA,NA,NA
"DHA021","DHA021A",29.7,"DHA","Duke Hardwood",21,"QUBI","I","LIVE",1,2,"A","Y",1905,1905,1906,2014,"Y",1906,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA021","DHA021B",29.7,"DHA","Duke Hardwood",21,"QUBI","I","LIVE",1,2,"B","N",1906,1907,1908,2014,"Y",1908,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA022","DHA022A",31.7,"DHA","Duke Hardwood",22,"FRAM","I","LIVE",1,2,"A",NA,NA,1850,1900,2014,"Y",1900,2014,"Y","BREAK",NA,"A",NA,NA,NA,NA,NA
"DHA022","DHA022B",31.7,"DHA","Duke Hardwood",22,"FRAM","I","LIVE",1,2,"B",NA,NA,1850,1880,2014,"Y",1880,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA023","DHA023A",66.4,"DHA","Duke Hardwood",23,"QUBI","C","LIVE",1,2,"A","N",1914,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA023","DHA023B",66.4,"DHA","Duke Hardwood",23,"QUBI","C","LIVE",1,2,"B",NA,NA,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA024","DHA024A",22.2,"DHA","Duke Hardwood",24,"ULMUS","SNAG","DEAD",1,2,"A","Y",1780,1780,1781,2014,"Y",1781,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA024","DHA024B",22.2,"DHA","Duke Hardwood",24,"ULMUS","SNAG","DEAD",1,2,"B","N",1769,1782,1783,2014,"Y",1783,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA025","DHA025A",45.8,"DHA","Duke Hardwood",25,"CAOV","D","LIVE",1,2,"A",NA,NA,1827,1828,2014,"Y",1828,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA025","DHA025B",45.8,"DHA","Duke Hardwood",25,"CAOV","D","LIVE",1,2,"B",NA,NA,1846,1847,2014,"Y",1847,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA027","DHA027A",37.9,"DHA","Duke Hardwood",27,"FRAM","C","LIVE",1,2,"A",NA,NA,1830,1831,2014,"Y",1831,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA027","DHA027B",37.9,"DHA","Duke Hardwood",27,"FRAM","C","LIVE",1,2,"B",NA,NA,1828,1829,2014,"Y",1829,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA028","DHA028A",45.6,"DHA","Duke Hardwood",28,"QUPH","C","LIVE",1,2,"A","N",1898,1899,1900,2014,"Y",1900,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA028","DHA028B",45.6,"DHA","Duke Hardwood",28,"QUPH","C","LIVE",1,2,"B",NA,NA,1905,1906,2014,"Y",1906,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA029","DHA029A",33.1,"DHA","Duke Hardwood",29,"QUPH","I","LIVE",1,2,"A","N",1918,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA029","DHA029B",33.1,"DHA","Duke Hardwood",29,"QUPH","I","LIVE",1,2,"B",NA,NA,1956,1957,2014,"Y",1957,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA030","DHA030A",30.3,"DHA","Duke Hardwood",30,"ULAL","I","LIVE",1,2,"A",NA,NA,1823,1824,2014,"Y",1824,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA030","DHA030B",30.3,"DHA","Duke Hardwood",30,"ULAL","I","LIVE",1,2,"B","Y",1810,1810,1830,2014,"Y",1830,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA031","DHA031A",34.4,"DHA","Duke Hardwood",31,"QUBI","I","LIVE",1,2,"A","N",1917,1928,1929,2014,"Y",1929,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA031","DHA031B",34.4,"DHA","Duke Hardwood",31,"QUBI","I","LIVE",1,2,"B","N",1920,1923,1924,2014,"Y",1924,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA032","DHA032A",41.4,"DHA","Duke Hardwood",32,"CAOV","C","LIVE",1,2,"A",NA,NA,1940,1940,2014,"Y",1940,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA032","DHA032B",41.4,"DHA","Duke Hardwood",32,"CAOV","C","LIVE",1,2,"B",NA,NA,1928,1928,2014,"Y",1928,2014,"Y","ROTTEN",NA,"A",NA,NA,NA,NA,NA
"DHA033","DHA033A",31,"DHA","Duke Hardwood",33,"ACRU","C","LIVE",1,2,"A","N",1942,1945,1946,2011,"Y",1946,2011,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA033","DHA033B",31,"DHA","Duke Hardwood",33,"ACRU","C","LIVE",1,2,"B","N",1935,1937,1938,2014,"Y",1938,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA034","DHA034A",24.5,"DHA","Duke Hardwood",34,"ULAL","C","LIVE",1,2,"A","N",1812,1820,1821,2014,"Y",1821,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA034","DHA034B",24.5,"DHA","Duke Hardwood",34,"ULAL","C","LIVE",1,2,"B","N",1797,1800,1801,2014,"Y",1801,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA035","DHA035A",38.6,"DHA","Duke Hardwood",35,"CAOV","D","LIVE",1,2,"A",NA,NA,1852,1853,2014,"Y",1853,2014,"Y",NA,NA,"A",NA,NA,NA,NA,NA
"DHA035","DHA035B",38.6,"DHA","Duke Hardwood",35,"CAOV","D","LIVE",1,2,"B",NA,NA,1860,1877,2014,"Y",1877,2014,"Y","SCAR",NA,"A",NA,NA,NA,NA,NA
"DHA036","DHA036A",20.1,"DHA","Duke Hardwood",36,"ULAL","C","LIVE",1,2,"A","Y",1799,1799,1800,2014,"Y",1800,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA036","DHA036B",20.1,"DHA","Duke Hardwood",36,"ULAL","C","LIVE",1,2,"B","N",1828,1835,1836,2014,"Y",1836,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA037","DHA037A",23.5,"DHA","Duke Hardwood",37,"ACRU","S","LIVE",1,2,"A",NA,NA,1913,1914,2014,"Y",1914,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA037","DHA037B",23.5,"DHA","Duke Hardwood",37,"ACRU","S","LIVE",1,2,"B","N",1909,1912,1913,2014,"Y",1913,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA038","DHA038A",24.9,"DHA","Duke Hardwood",38,"NYSY","I","LIVE",1,2,"A",NA,NA,1877,1877,2014,"Y",1877,2014,"N","MEASURE ONLY",NA,"A",NA,NA,NA,NA,NA
"DHA038","DHA038B",24.9,"DHA","Duke Hardwood",38,"NYSY","I","LIVE",1,2,"B",NA,NA,1902,1902,2014,"Y",1902,2014,"N","MEASURE ONLY",NA,"A",NA,NA,NA,NA,NA
"DHA039","DHA039A",26.9,"DHA","Duke Hardwood",39,"ULAL","C","LIVE",1,2,"A","N",1823,1828,1928,2014,"Y",1829,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA039","DHA039B",26.9,"DHA","Duke Hardwood",39,"ULAL","C","LIVE",1,2,"B",NA,NA,1810,1810,2014,"Y",1810,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA099","DHA099A",32.4,"DHA","Duke Hardwood",99,"LIST","C","LIVE",1,2,"A","N",1904,1909,1910,2014,"Y",1910,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHA099","DHA099B",32.4,"DHA","Duke Hardwood",99,"LIST","C","LIVE",1,2,"B","N",1907,1921,1922,2014,"Y",1922,2014,"N",NA,NA,"A",NA,NA,NA,NA,NA
"DHB001","DHB001A",61.5,"DHB","Duke Hardwood",1,"QUVE","D","LIVE",1,2,"A","N",1906,1907,1908,2014,"Y",1908,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB001","DHB001B",61.5,"DHB","Duke Hardwood",1,"QUVE","D","LIVE",1,2,"B",NA,NA,1917,1918,2014,"Y",1918,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB002","DHB002A",19.9,"DHB","Duke Hardwood",2,"LITU","I","LIVE",1,2,"A",NA,NA,1930,1930,2014,"Y",1930,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB002","DHB002B",19.9,"DHB","Duke Hardwood",2,"LITU","I","LIVE",1,2,"B","N",1906,1909,1910,2014,"Y",1910,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB003","DHB003A",12.2,"DHB","Duke Hardwood",3,"LITU","S","LIVE",1,2,"A","N",1898,1900,1901,2014,"Y",1901,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB003","DHB003B",12.2,"DHB","Duke Hardwood",3,"LITU","S","LIVE",1,2,"B","N",1902,1909,1910,2014,"Y",1910,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB004","DHB004A",11.9,"DHB","Duke Hardwood",4,"NYSY","S","LIVE",1,2,"A",NA,NA,1898,1899,2014,"Y",1899,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB004","DHB004B",11.9,"DHB","Duke Hardwood",4,"NYSY","S","LIVE",1,2,"B","Y",1909,1909,1910,2014,"Y",1910,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB005","DHB005A",48.8,"DHB","Duke Hardwood",5,"LITU","D","LIVE",1,2,"A",NA,NA,1921,1922,2014,"Y",1922,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB005","DHB005B",48.8,"DHB","Duke Hardwood",5,"LITU","D","LIVE",1,2,"B","N",1905,1909,1910,2014,"Y",1910,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB006","DHB006A",39.6,"DHB","Duke Hardwood",6,"LITU","C","LIVE",1,2,"A","N",1897,1910,1911,2014,"Y",1911,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB006","DHB006B",39.6,"DHB","Duke Hardwood",6,"LITU","C","LIVE",1,2,"B","N",1898,1899,1900,2014,"Y",1900,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB007","DHB007A",30.8,"DHB","Duke Hardwood",7,"LITU","I","LIVE",1,2,"A","N",1903,1911,1921,2014,"Y",1912,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB007","DHB007B",30.8,"DHB","Duke Hardwood",7,"LITU","I","LIVE",1,2,"B","N",1902,1906,1907,2014,"Y",1907,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB008","DHB008A",43.9,"DHB","Duke Hardwood",8,"LITU","C","LIVE",1,2,"A","N",1900,1901,1902,2014,"Y",1902,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB008","DHB008B",43.9,"DHB","Duke Hardwood",8,"LITU","C","LIVE",1,2,"B","N",1902,1908,1909,2014,"Y",1909,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB009","DHB009A",52.6,"DHB","Duke Hardwood",9,"CATO","D","LIVE",1,2,"A",NA,NA,1883,1890,2014,"Y",1890,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB009","DHB009B",52.6,"DHB","Duke Hardwood",9,"CATO","D","LIVE",1,2,"B",NA,NA,1894,1895,2014,"Y",1895,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB010","DHB010A",30.8,"DHB","Duke Hardwood",10,"LITU","I","LIVE",1,2,"A","Y",1919,1919,1920,2014,"Y",1920,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB010","DHB010B",30.8,"DHB","Duke Hardwood",10,"LITU","I","LIVE",1,2,"B","Y",1918,1918,1919,2014,"Y",1919,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB011","DHB011A",16.3,"DHB","Duke Hardwood",11,"LITU","S","LIVE",1,2,"A","N",1900,1901,1902,2014,"Y",1902,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB011","DHB011B",16.3,"DHB","Duke Hardwood",11,"LITU","S","LIVE",1,2,"B","N",1900,1920,1903,2014,"Y",1903,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB012","DHB012A",41.7,"DHB","Duke Hardwood",12,"LITU","C","LIVE",1,2,"A",NA,NA,1910,1911,2014,"Y",1911,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB012","DHB012B",41.7,"DHB","Duke Hardwood",12,"LITU","C","LIVE",1,2,"B","N",1897,1906,1907,2014,"Y",1907,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB013","DHB013A",20.5,"DHB","Duke Hardwood",13,"ULAL","S","LIVE",1,2,"A","N",1842,1844,1845,2014,"Y",1845,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB013","DHB013B",20.5,"DHB","Duke Hardwood",13,"ULAL","S","LIVE",1,2,"B","N",1860,1862,1863,2014,"Y",1863,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB014","DHB014A",11.8,"DHB","Duke Hardwood",14,"NYSY","S","LIVE",1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA
"DHB014","DHB014B",11.8,"DHB","Duke Hardwood",14,"NYSY","S","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA
"DHB015","DHB015A",43.3,"DHB","Duke Hardwood",15,"CATO","D","LIVE",1,1,"A",NA,NA,1842,1900,2014,"Y",1900,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB015","DHB015B",43.3,"DHB","Duke Hardwood",15,"CATO","D","LIVE",1,1,"B",NA,NA,1820,1821,2014,"Y",1880,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB016","DHB016A",62.9,"DHB","Duke Hardwood",16,"CAGL","C","LIVE",1,2,"A",NA,NA,1889,1890,2014,"Y",1890,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB016","DHB016B",62.9,"DHB","Duke Hardwood",16,"CAGL","C","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA
"DHB017","DHB017A",40.5,"DHB","Duke Hardwood",17,"CAGL","C","LIVE",1,1,"A",NA,NA,1848,1849,2014,"Y",1849,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB017","DHB017B",40.5,"DHB","Duke Hardwood",17,"CAGL","C","LIVE",1,1,"B",NA,NA,1876,1877,2014,"Y",1877,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB018","DHB018A",73.3,"DHB","Duke Hardwood",18,"CATO","C","LIVE",1,2,"A",NA,NA,1880,1881,2014,"Y",1881,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB018","DHB018B",73.3,"DHB","Duke Hardwood",18,"CATO","C","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA
"DHB019","DHB019A",20,"DHB","Duke Hardwood",19,"QUAL","I","LIVE",1,2,"A",NA,NA,1960,1960,2014,"Y",1960,2014,"Y","SCAR",NA,"B",NA,NA,NA,NA,NA
"DHB019","DHB019B",20,"DHB","Duke Hardwood",19,"QUAL","I","LIVE",1,2,"B","Y",1905,1905,1906,2014,"Y",1906,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB020","DHB020A",32.4,"DHB","Duke Hardwood",20,"LITU","C","LIVE",1,2,"A","N",1927,1938,1937,2014,"Y",1939,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB020","DHB020B",32.4,"DHB","Duke Hardwood",20,"LITU","C","LIVE",1,2,"B",NA,NA,1939,1940,2014,"Y",1940,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB021","DHB021A",47.9,"DHB","Duke Hardwood",21,"LITU","C","LIVE",1,2,"A","N",1900,1901,1902,2014,"Y",1902,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB021","DHB021B",47.9,"DHB","Duke Hardwood",21,"LITU","C","LIVE",1,2,"B","N",1901,1902,1903,2014,"Y",1903,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB022","DHB022A",31,"DHB","Duke Hardwood",22,"CAOV","I","LIVE",1,2,"A","N",1919,1926,1927,2014,"Y",1927,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB022","DHB022B",31,"DHB","Duke Hardwood",22,"CAOV","I","LIVE",1,2,"B","N",1915,1924,1925,2014,"Y",1925,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB023","DHB023A",36.2,"DHB","Duke Hardwood",23,"LITU","C","LIVE",1,2,"A","N",1915,1920,1921,2014,"Y",1921,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB023","DHB023B",36.2,"DHB","Duke Hardwood",23,"LITU","C","LIVE",1,2,"B","Y",1917,1917,1918,2010,"Y",1918,2010,"Y","BREAK",NA,"B",NA,NA,NA,NA,NA
"DHB024","DHB024A",33.6,"DHB","Duke Hardwood",24,"LITU","C","LIVE",1,2,"A","N",1906,1909,1910,2014,"Y",1910,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB024","DHB024B",33.6,"DHB","Duke Hardwood",24,"LITU","C","LIVE",1,2,"B","N",1901,1904,1905,2014,"Y",1905,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB025","DHB025A",29.6,"DHB","Duke Hardwood",25,"NYSY","I","LIVE",1,2,"A",NA,NA,1823,1824,2014,"Y",1824,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB025","DHB025B",29.6,"DHB","Duke Hardwood",25,"NYSY","I","LIVE",1,2,"B","Y",1816,1816,1817,2014,"Y",1817,2014,"N",NA,NA,"B",NA,NA,NA,NA,NA
"DHB026","DHB026A",38.3,"DHB","Duke Hardwood",26,"LITU","C","LIVE",1,2,"A",NA,NA,1927,1928,2014,"Y",1928,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB026","DHB026B",38.3,"DHB","Duke Hardwood",26,"LITU","C","LIVE",1,2,"B","N",1894,1895,1896,2014,"Y",1896,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB027","DHB027A",46.8,"DHB","Duke Hardwood",27,"LITU","C","LIVE",1,2,"A","N",1901,1905,1906,2014,"Y",1906,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB027","DHB027B",46.8,"DHB","Duke Hardwood",27,"LITU","C","LIVE",1,2,"B","N",1895,1905,1906,2014,"Y",1906,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB028","DHB028A",46.2,"DHB","Duke Hardwood",28,"LITU","C","LIVE",1,2,"A","N",1906,1914,1915,2014,"Y",1915,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB028","DHB028B",46.2,"DHB","Duke Hardwood",28,"LITU","C","LIVE",1,2,"B",NA,NA,1907,1908,2014,"Y",1908,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB029","DHB029A",28.5,"DHB","Duke Hardwood",29,"LITU","C","LIVE",1,2,"A","Y",1903,1903,1904,2014,"Y",1904,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB029","DHB029B",28.5,"DHB","Duke Hardwood",29,"LITU","C","LIVE",1,2,"B","N",1902,1908,1909,2014,"Y",1909,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB030","DHB030A",35.4,"DHB","Duke Hardwood",30,"LITU","C","LIVE",1,1,"A",NA,NA,1919,1921,2014,"Y",1921,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB030","DHB030B",35.4,"DHB","Duke Hardwood",30,"LITU","C","LIVE",1,1,"B",NA,NA,1915,1916,2014,"Y",1916,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB031","DHB031A",63.8,"DHB","Duke Hardwood",31,"CAGL","D","LIVE",1,2,"A",NA,NA,1797,1900,2014,"Y",1900,2014,"Y",NA,NA,"B",NA,NA,NA,NA,NA
"DHB031","DHB031B",63.8,"DHB","Duke Hardwood",31,"CAGL","D","LIVE",1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,NA,NA,NA,NA
