"TreeID","PlotID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","plot","Dated","Pith","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth"
"DHA035","DHA","Duke Hardwood","CAOV","D","LIVE",38.6,1,2,"A","Y",NA,35,1170.2,0.931225,7.957747155,NA,14.05,215
"DHA036","DHA","Duke Hardwood","ULAL","C","LIVE",20.1,1,2,"A","N",1813.5,36,317.3,0.25250625,7.957747155,NA,16.7,211
"DHA037","DHA","Duke Hardwood","ACRU","S","LIVE",23.5,1,2,"A","N",1909,37,433.7,0.34515625,7.957747155,"VAR. TRILOBA, would be C if upright",19.21,198
"DHA038","DHA","Duke Hardwood","NYSY","I","LIVE",24.9,1,2,"A","N",NA,38,487,0.38750625,7.957747155,NA,19.61,177
"DHA039","DHA","Duke Hardwood","ULAL","C","LIVE",26.9,1,2,"A","N",1823,39,568.3,0.45225625,7.957747155,NA,13.82,179
"DHA099","DHA","Duke Hardwood","LIST","C","LIVE",32.4,1,2,"A","N",1905.5,99,824.5,0.6561,7.957747155,NA,16.49,138
"DHB001","DHB","Duke Hardwood","QUVE","D","LIVE",61.5,1,2,"B","Y",1906,1,2970.6,2.36390625,7.957747155,NA,5.29,265
"DHB002","DHB","Duke Hardwood","LITU","I","LIVE",19.9,1,2,"B","Y",1906,2,311,0.585813609,18.83490451,NA,8.74,245
"DHB003","DHB","Duke Hardwood","LITU","S","LIVE",12.2,1,2,"B","N",1900,3,116.9,0.220177515,18.83490451,NA,6.1,250
"DHB004","DHB","Duke Hardwood","NYSY","S","LIVE",11.9,1,2,"B","N",1909,4,111.2,0.209482249,18.83490451,NA,3.97,229
"DHB005","DHB","Duke Hardwood","LITU","D","LIVE",48.8,1,2,"B","Y",1905,5,1870.4,1.4884,7.957747155,NA,7.53,230
"DHB006","DHB","Duke Hardwood","LITU","C","LIVE",39.6,1,2,"B","Y",1897.5,6,1231.6,0.9801,7.957747155,NA,11.78,198
"DHB007","DHB","Duke Hardwood","LITU","I","LIVE",30.8,1,2,"B","Y",1902.5,7,745.1,0.5929,7.957747155,NA,11.78,180
"DHB008","DHB","Duke Hardwood","LITU","C","LIVE",43.9,1,2,"B","Y",1901,8,1513.6,1.20450625,7.957747155,NA,8.13,178
"DHB009","DHB","Duke Hardwood","CATO","D","LIVE",52.6,1,2,"B","Y",NA,9,2173,1.729225,7.957747155,"CENTER WOUND",3.26,160
"DHB010","DHB","Duke Hardwood","LITU","I","LIVE",30.8,1,2,"B","Y",NA,10,745.1,0.5929,7.957747155,NA,12,150
"DHB011","DHB","Duke Hardwood","LITU","S","LIVE",16.3,1,2,"B","N",1900,11,208.7,0.393032544,18.83490451,NA,12.55,138
"DHB012","DHB","Duke Hardwood","LITU","C","LIVE",41.7,1,2,"B","Y",1897,12,1365.7,1.08680625,7.957747155,NA,11.65,110
"DHB013","DHB","Duke Hardwood","ULAL","S","LIVE",20.5,1,2,"B","N",1851,13,330.1,0.26265625,7.957747155,NA,1.48,57
"DHB014","DHB","Duke Hardwood","NYSY","S","LIVE",11.8,1,2,"B",NA,NA,14,109.4,0.205976331,18.83490451,NA,3.02,44
"DHB015","DHB","Duke Hardwood","CATO","D","LIVE",43.3,1,1,"B","Y",NA,15,1472.5,1.17180625,7.957747155,NA,7.65,16
"DHB016","DHB","Duke Hardwood","CAGL","C","LIVE",62.9,1,2,"B","Y",NA,16,3107.4,2.47275625,7.957747155,NA,7.1,321
"DHB017","DHB","Duke Hardwood","CAGL","C","LIVE",40.5,1,1,"B","Y",NA,17,1288.2,1.02515625,7.957747155,NA,8.56,321
"DHB018","DHB","Duke Hardwood","CATO","C","LIVE",73.3,1,2,"B","N",NA,18,4219.9,3.35805625,7.957747155,NA,11.69,313
"DHB019","DHB","Duke Hardwood","QUAL","I","LIVE",20,1,2,"B","Y",1905,19,314.2,0.25,7.957747155,NA,11.75,306
"DHB020","DHB","Duke Hardwood","LITU","C","LIVE",32.4,1,2,"B","Y",1927,20,824.5,0.6561,7.957747155,NA,18.99,264
"DHB021","DHB","Duke Hardwood","LITU","C","LIVE",47.9,1,2,"B","Y",1900.5,21,1802,1.43400625,7.957747155,NA,17.97,235
"DHB022","DHB","Duke Hardwood","CAOV","I","LIVE",31,1,2,"B","N",1917,22,754.8,0.600625,7.957747155,NA,15.18,239
"DHB023","DHB","Duke Hardwood","LITU","C","LIVE",36.2,1,2,"B","Y",1916,23,1029.2,0.819025,7.957747155,NA,16.18,200
"DHB024","DHB","Duke Hardwood","LITU","C","LIVE",33.6,1,2,"B","Y",1903.5,24,886.7,0.7056,7.957747155,NA,16.59,184
"DHB025","DHB","Duke Hardwood","NYSY","I","LIVE",29.6,1,2,"B","N",1816,25,688.1,0.5476,7.957747155,NA,17.21,170
"DHB026","DHB","Duke Hardwood","LITU","C","LIVE",38.3,1,2,"B","Y",1894,26,1152.1,0.91680625,7.957747155,NA,16.83,134
"DHB027","DHB","Duke Hardwood","LITU","C","LIVE",46.8,1,2,"B","Y",1898,27,1720.2,1.3689,7.957747155,NA,14.38,131
"DHB028","DHB","Duke Hardwood","LITU","C","LIVE",46.2,1,2,"B","Y",1906,28,1676.4,1.334025,7.957747155,NA,18.84,108
"DHB029","DHB","Duke Hardwood","LITU","C","LIVE",28.5,1,2,"B","Y",1902.5,29,637.9,0.50765625,7.957747155,NA,17.17,108
"DHB030","DHB","Duke Hardwood","LITU","C","LIVE",35.4,1,1,"B","Y",NA,30,984.2,0.783225,7.957747155,"split stem, funky, took pics",18.65,54
"DHB031","DHB","Duke Hardwood","CAGL","D","LIVE",63.8,1,2,"B","Y",NA,31,3196.9,2.544025,7.957747155,"has a tree fall scar",15.82,63
"DHB032","DHB","Duke Hardwood","CAGL","C","LIVE",42.6,1,2,"B","N",NA,32,1425.3,1.134225,7.957747155,NA,14.67,33
"DHB033","DHB","Duke Hardwood","LITU","I","LIVE",23.4,1,2,"B","Y",1900.5,33,430.1,0.342225,7.957747155,NA,18.68,14
"DHB034","DHB","Duke Hardwood","LIST","I","LIVE",24.3,1,2,"B","N",NA,34,463.8,0.36905625,7.957747155,NA,14.1,331
"DHB035","DHB","Duke Hardwood","QUVE","I","LIVE",26,1,2,"B","Y",NA,35,530.9,0.4225,7.957747155,"check core for spp",19.2,314
"DHC001","DHC","Duke Hardwood","ULAL","C","LIVE",32.8,1,2,"C","N",1787,1,845,0.6724,7.957747155,NA,6.19,89
"DHC002","DHC","Duke Hardwood","QUBI","I","LIVE",16.7,1,2,"C","Y",1921,2,219,0.412559172,18.83490451,NA,9.07,100
"DHC003","DHC","Duke Hardwood","LIST","C","LIVE",42,1,2,"C","N",NA,3,1385.4,1.1025,7.957747155,NA,10.27,80
"DHC004","DHC","Duke Hardwood","CAOV","C","LIVE",41.4,1,2,"C","Y",1919,4,1346.1,1.071225,7.957747155,NA,10.52,48
"DHC005","DHC","Duke Hardwood","ACRU","C","LIVE",21.9,1,2,"C","N",1925,5,376.7,0.29975625,7.957747155,"VAR. TRILOBA",10.3,15
"DHC006","DHC","Duke Hardwood","RED OAK","SNAG","DEAD",47,1,0,"C",NA,NA,6,1734.9,1.380625,7.957747155,"ROTTEN, NO CORE",6.77,11
"DHC007","DHC","Duke Hardwood","QUBI","I","LIVE",29.3,1,2,"C","Y",1921.5,7,674.3,0.53655625,7.957747155,NA,12.52,356
"DHC008","DHC","Duke Hardwood","QUBI","I","LIVE",16.2,1,2,"C","Y",1918,8,206.1,0.388224852,18.83490451,NA,12.5,348
"DHC009","DHC","Duke Hardwood","NYSY","I","LIVE",24.4,1,2,"C","N",1794,9,467.6,0.3721,7.957747155,NA,1.63,337
"DHC010","DHC","Duke Hardwood","LIST","SNAG","DEAD",19.4,1,0,"C",NA,NA,10,295.6,0.556745562,18.83490451,"ROTTEN, NO CORE",9.49,271
"DHC011","DHC","Duke Hardwood","QUBI","C","LIVE",80.4,1,2,"C","Y",1883,11,5076.9,4.0401,7.957747155,NA,5.18,210
"DHC012","DHC","Duke Hardwood","ULMUS","SNAG","DEAD",22.8,1,2,"C",NA,NA,12,408.3,0.3249,7.957747155,NA,12.53,203
"DHC013","DHC","Duke Hardwood","CAOV","S","LIVE",15.6,1,2,"C","N",1909.5,13,191.1,0.36,18.83490451,NA,127.74,196
"DHC014","DHC","Duke Hardwood","ULAL","I","LIVE",26,1,2,"C","N",1798,14,530.9,0.4225,7.957747155,NA,8.03,156
"DHC015","DHC","Duke Hardwood","CAOV","C","LIVE",37.7,1,2,"C","N",1817,15,1116.3,0.88830625,7.957747155,NA,9.34,134
"DHC016","DHC","Duke Hardwood","CAOV","C","LIVE",60.3,1,2,"C","Y",NA,16,2855.8,2.27255625,7.957747155,NA,9.52,124
"DHC017","DHC","Duke Hardwood","LIST","I","LIVE",25.3,1,2,"C","N",1888,17,502.7,0.40005625,7.957747155,NA,14.05,111
"DHC018","DHC","Duke Hardwood","ULAL","C","LIVE",24.8,1,2,"C","N",1830.5,18,483.1,0.3844,7.957747155,NA,13.98,101
"DHC019","DHC","Duke Hardwood","LITU","C","LIVE",28.9,1,2,"C","Y",1901,19,656,0.52200625,7.957747155,NA,18.25,90
"DHC020","DHC","Duke Hardwood","QUPH","C","LIVE",19.6,1,2,"C","Y",NA,20,301.7,0.568284024,18.83490451,NA,17.67,56
"DHC021","DHC","Duke Hardwood","LIST","I","LIVE",25.3,1,2,"C","N",NA,21,502.7,0.40005625,7.957747155,NA,17.46,46
"DHC022","DHC","Duke Hardwood","ULAL","C","LIVE",31.3,1,2,"C","N",1817.5,22,769.4,0.61230625,7.957747155,NA,17.05,6
"DHC023","DHC","Duke Hardwood","QUBI","C","LIVE",74.5,1,2,"C","Y",1854,23,4359.2,3.46890625,7.957747155,NA,14.75,320
"DHC024","DHC","Duke Hardwood","QUBI","C","LIVE",54.6,1,2,"C","Y",1850,24,2341.4,1.863225,7.957747155,NA,13.14,297
"DHC025","DHC","Duke Hardwood","QUBI","C","LIVE",57.7,1,2,"C","Y",NA,25,2614.8,2.08080625,7.957747155,NA,14.12,274
"DHC026","DHC","Duke Hardwood","QUPH","C","LIVE",42,1,2,"C","Y",1919,26,1385.4,1.1025,7.957747155,NA,18.44,225
"DHC027","DHC","Duke Hardwood","NYSY","I","LIVE",29.3,1,2,"C","N",NA,27,674.3,0.53655625,7.957747155,NA,18.69,217
"DHC028","DHC","Duke Hardwood","QUBI","I","LIVE",38.6,1,2,"C","Y",1912,28,1170.2,0.931225,7.957747155,NA,17.36,213
"DHC029","DHC","Duke Hardwood","NYSY","I","LIVE",31,1,2,"C","N",1790,29,754.8,0.600625,7.957747155,NA,15.11,220
"DHC030","DHC","Duke Hardwood","ULMUS","SNAG","DEAD",33.7,1,0,"C",NA,NA,30,892,0.70980625,7.957747155,"ROTTEN, NO CORE",19.06,313
"DHC031","DHC","Duke Hardwood","QUBI","I","LIVE",14.5,1,2,"C","Y",1927,31,165.1,0.31102071,18.83490451,NA,4.28,138
"DLA001","DLA","Duke Loblolly","PITA","C","LIVE",32.9,1,2,"A","Y",NA,1,850.1,0.67650625,7.957747155,NA,2.15,51
"DLA002","DLA","Duke Loblolly","PITA","C","LIVE",17.8,1,2,"A","Y",NA,2,248.8,0.468698225,18.83490451,NA,6.13,39
"DLA003","DLA","Duke Loblolly","PITA","C","LIVE",25,1,2,"A","Y",NA,3,490.9,0.390625,7.957747155,NA,7.79,31
"DLA004","DLA","Duke Loblolly","PITA","C","LIVE",16.2,1,2,"A","N",NA,4,206.1,0.388224852,18.83490451,NA,11.11,28
"DLA005","DLA","Duke Loblolly","PITA","C","LIVE",34.7,1,2,"A","Y",NA,5,945.7,0.75255625,7.957747155,NA,11.35,12
"DLA006","DLA","Duke Loblolly","PITA","C","LIVE",28,1,2,"A","Y",NA,6,615.8,0.49,7.957747155,NA,10.51,6
"DLA007","DLA","Duke Loblolly","PITA","C","LIVE",36,1,2,"A","Y",NA,7,1017.9,0.81,7.957747155,NA,5.97,15
"DLA008","DLA","Duke Loblolly","PITA","C","LIVE",32.4,1,2,"A","Y",NA,8,824.5,0.6561,7.957747155,NA,4.97,346
"DLA009","DLA","Duke Loblolly","LITU","I","LIVE",13.4,1,2,"A","Y",NA,9,141,0.265621302,18.83490451,NA,10.83,350
"DLA010","DLA","Duke Loblolly","PRSE","S","LIVE",10.6,1,2,"A","Y",NA,10,88.2,0.166213018,18.83490451,NA,11.23,326
"DLA011","DLA","Duke Loblolly","LIST","I","LIVE",15,1,2,"A","Y",1989,11,176.7,0.332840237,18.83490451,NA,11.84,321
"DLA012","DLA","Duke Loblolly","LIST","I","LIVE",16.7,1,2,"A","Y",NA,12,219,0.412559172,18.83490451,NA,12.11,321
"DLA013","DLA","Duke Loblolly","PRSE","I","LIVE",12.5,1,2,"A","Y",NA,13,122.7,0.231139053,18.83490451,"CHECK SPP",8.22,320
"DLA014","DLA","Duke Loblolly","PITA","SNAG","DEAD",13.3,1,2,"A","N",1997,14,138.9,0.261671598,18.83490451,NA,6.64,312
"DLA015","DLA","Duke Loblolly","LITU","I","LIVE",12.5,1,2,"A","Y",NA,15,122.7,0.231139053,18.83490451,NA,1.54,311
"DLA016","DLA","Duke Loblolly","PITA","C","LIVE",33.6,1,2,"A","Y",NA,16,886.7,0.7056,7.957747155,NA,5.1,294
"DLA017","DLA","Duke Loblolly","PITA","C","LIVE",23.1,1,2,"A","Y",NA,17,419.1,0.33350625,7.957747155,NA,7.78,294
"DLA018","DLA","Duke Loblolly","PITA","SNAG","DEAD",20.1,1,2,"A",NA,NA,18,317.3,0.25250625,7.957747155,NA,9.54,309
"DLA019","DLA","Duke Loblolly","PITA","C","LIVE",30.4,1,2,"A","Y",NA,19,725.8,0.5776,7.957747155,NA,11.65,309
"DLA020","DLA","Duke Loblolly","PITA","C","LIVE",27.7,1,2,"A","Y",NA,20,602.6,0.47955625,7.957747155,NA,10.49,298
"DLA021","DLA","Duke Loblolly","PITA","C","LIVE",33.7,1,2,"A","Y",NA,21,892,0.70980625,7.957747155,NA,9.24,282
"DLA022","DLA","Duke Loblolly","PITA","C","LIVE",31.7,1,2,"A","Y",NA,22,789.2,0.62805625,7.957747155,NA,10.96,274
"DLA023","DLA","Duke Loblolly","PITA","C","LIVE",39.9,1,2,"A",NA,NA,23,1250.4,0.99500625,7.957747155,NA,9.62,260
"DLA024","DLA","Duke Loblolly","PITA","C","LIVE",29.2,1,2,"A","Y",NA,24,669.7,0.5329,7.957747155,NA,6.93,266
"DLA025","DLA","Duke Loblolly","PITA","C","LIVE",29.8,1,2,"A","Y",NA,25,697.5,0.555025,7.957747155,NA,4.1,268
"DLA026","DLA","Duke Loblolly","PITA","C","LIVE",27,1,2,"A","Y",NA,26,572.6,0.455625,7.957747155,NA,4.18,238
"DLA027","DLA","Duke Loblolly","PRSE","SNAG","DEAD",10.9,1,0,"A",NA,NA,27,93.3,0.175754438,18.83490451,"CHECK SPP, unstable no core",7.73,237
"DLA028","DLA","Duke Loblolly","PITA","C","LIVE",25.4,1,2,"A","Y",NA,28,506.7,0.403225,7.957747155,NA,10.04,244
"DLA029","DLA","Duke Loblolly","PITA","C","LIVE",28.2,1,2,"A","Y",NA,29,624.6,0.497025,7.957747155,NA,11.46,229
"DLA030","DLA","Duke Loblolly","PITA","C","LIVE",22.9,1,2,"A","Y",NA,30,411.9,0.32775625,7.957747155,NA,8.22,229
"DLA031","DLA","Duke Loblolly","PRSE","S","LIVE",11.4,1,2,"A","Y",NA,31,102.1,0.192248521,18.83490451,"check, spp",4.82,222
"DLA032","DLA","Duke Loblolly","PITA","C","LIVE",31.1,1,2,"A","Y",NA,32,759.6,0.60450625,7.957747155,NA,5.47,217
"DLA033","DLA","Duke Loblolly","PITA","C","LIVE",36.6,1,2,"A","Y",NA,33,1052.1,0.837225,7.957747155,NA,7.49,207
"DLA034","DLA","Duke Loblolly","PITA","SNAG","DEAD",14.4,1,2,"A","N",NA,34,162.9,0.306745562,18.83490451,NA,8.99,214
"DLA035","DLA","Duke Loblolly","PITA","C","LIVE",26.4,1,2,"A","Y",NA,35,547.4,0.4356,7.957747155,NA,12.97,223
"DLA036","DLA","Duke Loblolly","PITA","C","LIVE",38,1,2,"A","Y",NA,36,1134.1,0.9025,7.957747155,NA,12.97,206
"DLA037","DLA","Duke Loblolly","PITA","C","LIVE",20.8,1,2,"A","N",NA,37,339.8,0.2704,7.957747155,NA,11.34,212
"DLA038","DLA","Duke Loblolly","PITA","C","LIVE",31.5,1,2,"A","Y",NA,38,779.3,0.62015625,7.957747155,NA,5.18,176
"DLA039","DLA","Duke Loblolly","LIST","I","LIVE",14.6,1,2,"A","Y",NA,39,167.4,0.315325444,18.83490451,NA,12.4,166
"DLA040","DLA","Duke Loblolly","PITA","C","LIVE",32.1,1,2,"A","Y",NA,40,809.3,0.64400625,7.957747155,NA,11.02,162
"DLA041","DLA","Duke Loblolly","PITA","C","LIVE",21.7,1,2,"A","N",1984,41,369.8,0.29430625,7.957747155,NA,9.05,255
"DLA042","DLA","Duke Loblolly","PITA","SNAG","DEAD",24,1,0,"A",NA,NA,42,452.4,0.36,7.957747155,"rotten, no core",7.42,156
"DLA043","DLA","Duke Loblolly","PITA","C","LIVE",29,1,2,"A","Y",NA,43,660.5,0.525625,7.957747155,NA,5,146
"DLA044","DLA","Duke Loblolly","PITA","C","LIVE",30.2,1,2,"A","Y",NA,44,716.3,0.570025,7.957747155,NA,3.32,137
"DLA045","DLA","Duke Loblolly","PITA","C","LIVE",26.1,1,2,"A","Y",1985,45,535,0.42575625,7.957747155,NA,7.21,138
"DLA046","DLA","Duke Loblolly","PITA","SNAG","DEAD",16.7,1,0,"A",NA,NA,46,219,0.412559172,18.83490451,"rotten, no core",10.76,141
"DLA047","DLA","Duke Loblolly","PITA","C","LIVE",24.6,1,2,"A","Y",NA,47,475.3,0.378225,7.957747155,NA,11.73,141
"DLA048","DLA","Duke Loblolly","PITA","C","LIVE",26.5,1,2,"A","Y",1985,48,551.5,0.43890625,7.957747155,NA,12.52,137
"DLA049","DLA","Duke Loblolly","PITA","C","LIVE",22.4,1,2,"A","Y",1985,49,394.1,0.3136,7.957747155,NA,12.21,150
"DLA050","DLA","Duke Loblolly","PRSE","I","LIVE",11.2,1,2,"A","N",NA,50,98.5,0.18556213,18.83490451,"species?",10.81,129
"DLA051","DLA","Duke Loblolly","PITA","C","LIVE",26.8,1,2,"A","Y",NA,51,564.1,0.4489,7.957747155,NA,8.28,127
"DLA052","DLA","Duke Loblolly","PITA","C","LIVE",25,1,2,"A","Y",NA,52,490.9,0.390625,7.957747155,NA,5.77,132
"DLA053","DLA","Duke Loblolly","PITA","C","LIVE",31.9,1,2,"A","Y",NA,53,799.2,0.63600625,7.957747155,NA,3.95,109
"DLA054","DLA","Duke Loblolly","PITA","C","LIVE",32.4,1,2,"A","Y",NA,54,824.5,0.6561,7.957747155,NA,3.54,79
"DLA055","DLA","Duke Loblolly","PITA","C","LIVE",27.8,1,2,"A","Y",NA,55,607,0.483025,7.957747155,NA,12.39,119
"DLA056","DLA","Duke Loblolly","PITA","C","LIVE",29.7,1,2,"A","Y",NA,56,692.8,0.55130625,7.957747155,NA,11.59,108
"DLA057","DLA","Duke Loblolly","PITA","C","LIVE",24.1,1,2,"A","Y",NA,57,456.2,0.36300625,7.957747155,NA,8.97,106
"DLA058","DLA","Duke Loblolly","PITA","C","LIVE",22.7,1,2,"A",NA,NA,58,404.7,0.32205625,7.957747155,NA,8.25,96
"DLA059","DLA","Duke Loblolly","PITA","C","LIVE",22.9,1,2,"A","Y",NA,59,411.9,0.32775625,7.957747155,NA,6.62,86
"DLA060","DLA","Duke Loblolly","PITA","C","LIVE",30.8,1,2,"A","Y",NA,60,745.1,0.5929,7.957747155,NA,10.95,92
"DLA061","DLA","Duke Loblolly","PITA","C","LIVE",21.4,1,2,"A","N",NA,61,359.7,0.286225,7.957747155,NA,6.59,64
"DLA062","DLA","Duke Loblolly","PITA","C","LIVE",23.6,1,2,"A","N",NA,62,437.4,0.3481,7.957747155,NA,7.12,55
"DLA063","DLA","Duke Loblolly","PITA","C","LIVE",28.2,1,2,"A","Y",NA,63,624.6,0.497025,7.957747155,NA,8.5,60
"DLA064","DLA","Duke Loblolly","LITU","I","LIVE",16.1,1,2,"A","Y",NA,64,203.6,0.383446746,18.83490451,NA,9.67,56
"DLA065","DLA","Duke Loblolly","LITU","I","LIVE",26.4,1,2,"A","Y",NA,65,547.4,0.4356,7.957747155,NA,9.84,54
"DLA066","DLA","Duke Loblolly","LITU","I","LIVE",12.7,1,2,"A","Y",NA,66,126.7,0.238594675,18.83490451,NA,10.45,56
"DLA067","DLA","Duke Loblolly","PITA","SNAG","DEAD",19.4,1,2,"A","N",NA,67,295.6,0.556745562,18.83490451,NA,10.5,45
"DLA068","DLA","Duke Loblolly","PITA","C","LIVE",26.9,1,2,"A","Y",NA,68,568.3,0.45225625,7.957747155,NA,11.7,42
"DLB001","DLB","Duke Loblolly","PITA","C","LIVE",37.8,1,2,"B","Y",NA,1,1122.2,0.893025,7.957747155,NA,1.85,96
"DLB002","DLB","Duke Loblolly","LITU","I","LIVE",12.8,1,2,"B","Y",NA,2,128.7,0.242366864,18.83490451,NA,4.56,99
"DLB003","DLB","Duke Loblolly","PITA","C","LIVE",19.8,1,2,"B","Y",NA,3,307.9,0.579940828,18.83490451,NA,9.11,96
"DLB004","DLB","Duke Loblolly","LIST","I","LIVE",11.6,1,2,"B","Y",NA,4,105.7,0.199053254,18.83490451,NA,12.15,88
"DLB005","DLB","Duke Loblolly","LIST","I","LIVE",14,1,2,"B","Y",NA,5,153.9,0.289940828,18.83490451,NA,12.07,76
"DLB006","DLB","Duke Loblolly","PITA","C","LIVE",11.9,1,2,"B","N",NA,6,111.2,0.209482249,18.83490451,NA,7.93,70
"DLB007","DLB","Duke Loblolly","PITA","C","LIVE",23.3,1,2,"B","Y",NA,7,426.4,0.33930625,7.957747155,NA,7.6,74
"DLB008","DLB","Duke Loblolly","PITA","C","LIVE",24.6,1,2,"B","Y",NA,8,475.3,0.378225,7.957747155,NA,6.28,78
"DLB009","DLB","Duke Loblolly","PITA","C","LIVE",33,1,2,"B","Y",1985,9,855.3,0.680625,7.957747155,NA,3.44,47
"DLB010","DLB","Duke Loblolly","PITA","C","LIVE",26.4,1,2,"B","Y",NA,10,547.4,0.4356,7.957747155,NA,8.63,58
"DLB011","DLB","Duke Loblolly","PITA","C","LIVE",28.9,1,2,"B","Y",NA,11,656,0.52200625,7.957747155,NA,11.65,63
"DLB012","DLB","Duke Loblolly","PITA","C","LIVE",15.8,1,2,"B","N",NA,12,196.1,0.369289941,18.83490451,NA,12.86,53
"DLB013","DLB","Duke Loblolly","PITA","C","LIVE",25.3,1,2,"B","Y",NA,13,502.7,0.40005625,7.957747155,NA,10.99,55
"DLB014","DLB","Duke Loblolly","PITA","C","LIVE",20.5,1,2,"B","N",NA,14,330.1,0.26265625,7.957747155,NA,6.52,37
"DLB015","DLB","Duke Loblolly","PITA","C","LIVE",35.2,1,2,"B","Y",NA,15,973.1,0.7744,7.957747155,NA,5.69,26
"DLB016","DLB","Duke Loblolly","PITA","C","LIVE",26.2,1,2,"B","Y",NA,16,539.1,0.429025,7.957747155,NA,10.94,38
"DLB017","DLB","Duke Loblolly","PITA","SNAG","DEAD",10.8,1,0,"B",NA,NA,17,91.6,0.172544379,18.83490451,"No core, unstable",7.92,40
"DLB018","DLB","Duke Loblolly","PITA","C","LIVE",19.8,1,2,"B","Y",NA,18,307.9,0.579940828,18.83490451,NA,11.36,27
"DLB019","DLB","Duke Loblolly","PITA","C","LIVE",13.5,1,2,"B","N",NA,19,143.1,0.269600592,18.83490451,NA,10.84,21
"DLB020","DLB","Duke Loblolly","PITA","C","LIVE",21.4,1,2,"B","Y",NA,20,359.7,0.286225,7.957747155,NA,12.7,359
"DLB021","DLB","Duke Loblolly","PITA","C","LIVE",31.9,1,2,"B","Y",NA,21,799.2,0.63600625,7.957747155,NA,10.06,0
"DLB022","DLB","Duke Loblolly","PITA","C","LIVE",33.7,1,2,"B","Y",NA,22,892,0.70980625,7.957747155,NA,2.67,339
"DLB023","DLB","Duke Loblolly","PITA","C","LIVE",31.2,1,2,"B","Y",NA,23,764.5,0.6084,7.957747155,NA,8.02,336
"DLB024","DLB","Duke Loblolly","PITA","C","LIVE",27.2,1,2,"B","Y",NA,24,581.1,0.4624,7.957747155,NA,10.04,345
"DLB025","DLB","Duke Loblolly","PITA","C","LIVE",22.3,1,2,"B","Y",NA,25,390.6,0.31080625,7.957747155,NA,11.88,336
"DLB026","DLB","Duke Loblolly","PITA","C","LIVE",20,1,2,"B","N",NA,26,314.2,0.25,7.957747155,NA,9.71,327
"DLB027","DLB","Duke Loblolly","PITA","C","LIVE",19.8,1,2,"B","Y",1986,27,307.9,0.579940828,18.83490451,NA,8.19,324
"DLB028","DLB","Duke Loblolly","PITA","C","LIVE",35.6,1,2,"B","Y",NA,28,995.4,0.7921,7.957747155,NA,6.95,319
"DLB029","DLB","Duke Loblolly","PITA","C","LIVE",26.4,1,2,"B","Y",NA,29,547.4,0.4356,7.957747155,NA,4.43,317
"DLB030","DLB","Duke Loblolly","PITA","C","LIVE",15.9,1,2,"B","Y",NA,30,198.6,0.37397929,18.83490451,NA,8.76,314
"DLB031","DLB","Duke Loblolly","PITA","SNAG","DEAD",17.2,1,1,"B",NA,NA,31,232.4,0.437633136,18.83490451,"one sample, center rot",9.51,319
"DLB032","DLB","Duke Loblolly","PITA","C","LIVE",30.8,1,2,"B","Y",1986,32,745.1,0.5929,7.957747155,NA,11.88,324
"DLB033","DLB","Duke Loblolly","PITA","C","LIVE",19.7,1,2,"B","Y",1986,33,304.8,0.574097633,18.83490451,NA,12.48,313
"DLB034","DLB","Duke Loblolly","PITA","C","LIVE",14.4,1,2,"B","N",1991.5,34,162.9,0.306745562,18.83490451,NA,11.44,307
"DLB035","DLB","Duke Loblolly","PITA","C","LIVE",20.2,1,2,"B","Y",1988,35,320.5,0.255025,7.957747155,NA,12.7,305
"DLB036","DLB","Duke Loblolly","PITA","C","LIVE",31.3,1,2,"B","N",1996,36,769.4,0.61230625,7.957747155,NA,12.44,300
"DLB037","DLB","Duke Loblolly","PITA","C","LIVE",25.6,1,2,"B","Y",NA,37,514.7,0.4096,7.957747155,NA,3.38,310
"DLB038","DLB","Duke Loblolly","PITA","C","LIVE",28.6,1,2,"B","Y",1986.5,38,642.4,0.511225,7.957747155,NA,1.57,291
"DLB039","DLB","Duke Loblolly","PITA","C","LIVE",30.1,1,2,"B","Y",1986,39,711.6,0.56625625,7.957747155,NA,8.34,278
"DLB040","DLB","Duke Loblolly","PITA","C","LIVE",26.5,1,2,"B","Y",1987,40,551.5,0.43890625,7.957747155,NA,12.59,266
"DLB041","DLB","Duke Loblolly","PITA","I","LIVE",12.2,1,2,"B",NA,NA,41,116.9,0.220177515,18.83490451,NA,6.89,271
"DLB042","DLB","Duke Loblolly","PITA","I","LIVE",13.2,1,2,"B","N",1992.5,42,136.8,0.257751479,18.83490451,NA,3.35,262
"DLB043","DLB","Duke Loblolly","PITA","C","LIVE",36.7,1,2,"B","Y",1985,43,1057.8,0.84180625,7.957747155,NA,7.01,244
"DLB044","DLB","Duke Loblolly","PITA","C","LIVE",22.8,1,2,"B","Y",1985,44,408.3,0.3249,7.957747155,NA,12.24,242
"DLB045","DLB","Duke Loblolly","PITA","C","LIVE",20.8,1,2,"B","Y",1986,45,339.8,0.2704,7.957747155,NA,11.37,240
"DLB046","DLB","Duke Loblolly","PITA","C","LIVE",16.7,1,2,"B","Y",1996.5,46,219,0.412559172,18.83490451,NA,10.99,236
