"CoreID","TreeID","plot.id","Site","tree.number","Species","Canopy.Class","Live.Dead","DBH..cm.","stems","total.cores","core.id","pith.preset","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot"
"FPA020B","FPA020","FPA","Florida Plantation",20,"PIEL","C","LIVE",11.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA021A","FPA021","FPA","Florida Plantation",21,"PIEL","C","LIVE",16.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA021B","FPA021","FPA","Florida Plantation",21,"PIEL","C","LIVE",16.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA022A","FPA022","FPA","Florida Plantation",22,"PIEL","C","LIVE",13,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA022B","FPA022","FPA","Florida Plantation",22,"PIEL","C","LIVE",13,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA023A","FPA023","FPA","Florida Plantation",23,"PIEL","C","LIVE",23.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA023B","FPA023","FPA","Florida Plantation",23,"PIEL","C","LIVE",23.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA024A","FPA024","FPA","Florida Plantation",24,"PIEL","C","LIVE",18.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA024B","FPA024","FPA","Florida Plantation",24,"PIEL","C","LIVE",18.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA025A","FPA025","FPA","Florida Plantation",25,"PIEL","C","LIVE",18.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA025B","FPA025","FPA","Florida Plantation",25,"PIEL","C","LIVE",18.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA026A","FPA026","FPA","Florida Plantation",26,"PIEL","C","LIVE",21.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA026B","FPA026","FPA","Florida Plantation",26,"PIEL","C","LIVE",21.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA027A","FPA027","FPA","Florida Plantation",27,"PIEL","C","LIVE",11.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA027B","FPA027","FPA","Florida Plantation",27,"PIEL","C","LIVE",11.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA028A","FPA028","FPA","Florida Plantation",28,"PIEL","C","LIVE",19.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA028B","FPA028","FPA","Florida Plantation",28,"PIEL","C","LIVE",19.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA029A","FPA029","FPA","Florida Plantation",29,"PIEL","C","LIVE",16.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA029B","FPA029","FPA","Florida Plantation",29,"PIEL","C","LIVE",16.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA030A","FPA030","FPA","Florida Plantation",30,"PIEL","C","LIVE",23,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA030B","FPA030","FPA","Florida Plantation",30,"PIEL","C","LIVE",23,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA031A","FPA031","FPA","Florida Plantation",31,"PIEL","C","LIVE",19,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA031B","FPA031","FPA","Florida Plantation",31,"PIEL","C","LIVE",19,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA032A","FPA032","FPA","Florida Plantation",32,"PIEL","C","LIVE",12.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA032B","FPA032","FPA","Florida Plantation",32,"PIEL","C","LIVE",12.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA033A","FPA033","FPA","Florida Plantation",33,"PIEL","C","LIVE",17.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA033B","FPA033","FPA","Florida Plantation",33,"PIEL","C","LIVE",17.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA034A","FPA034","FPA","Florida Plantation",34,"PIEL","C","LIVE",15.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA034B","FPA034","FPA","Florida Plantation",34,"PIEL","C","LIVE",15.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA035A","FPA035","FPA","Florida Plantation",35,"PIEL","C","LIVE",24.9,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA035B","FPA035","FPA","Florida Plantation",35,"PIEL","C","LIVE",24.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA036A","FPA036","FPA","Florida Plantation",36,"PIEL","C","LIVE",13.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA036B","FPA036","FPA","Florida Plantation",36,"PIEL","C","LIVE",13.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA037A","FPA037","FPA","Florida Plantation",37,"PIEL","C","LIVE",14.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA037B","FPA037","FPA","Florida Plantation",37,"PIEL","C","LIVE",14.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA038A","FPA038","FPA","Florida Plantation",38,"PIEL","C","LIVE",10.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPA038B","FPA038","FPA","Florida Plantation",38,"PIEL","C","LIVE",10.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A"
"FPB001A","FPB001","FPB","Florida Plantation",1,"PIEL","C","LIVE",21.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB001B","FPB001","FPB","Florida Plantation",1,"PIEL","C","LIVE",21.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB002A","FPB002","FPB","Florida Plantation",2,"PIEL","C","LIVE",20.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB002B","FPB002","FPB","Florida Plantation",2,"PIEL","C","LIVE",20.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB003A","FPB003","FPB","Florida Plantation",3,"PIEL","C","LIVE",12.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB003B","FPB003","FPB","Florida Plantation",3,"PIEL","C","LIVE",12.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB004A","FPB004","FPB","Florida Plantation",4,"PIEL","C","LIVE",17.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB004B","FPB004","FPB","Florida Plantation",4,"PIEL","C","LIVE",17.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB005A","FPB005","FPB","Florida Plantation",5,"PIEL","C","LIVE",21.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB005B","FPB005","FPB","Florida Plantation",5,"PIEL","C","LIVE",21.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB006A","FPB006","FPB","Florida Plantation",6,"PIEL","C","LIVE",16.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB006B","FPB006","FPB","Florida Plantation",6,"PIEL","C","LIVE",16.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB007A","FPB007","FPB","Florida Plantation",7,"PIEL","C","LIVE",18.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB007B","FPB007","FPB","Florida Plantation",7,"PIEL","C","LIVE",18.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB008A","FPB008","FPB","Florida Plantation",8,"PIEL","C","LIVE",18,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB008B","FPB008","FPB","Florida Plantation",8,"PIEL","C","LIVE",18,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB009A","FPB009","FPB","Florida Plantation",9,"PIEL","C","LIVE",16,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB009B","FPB009","FPB","Florida Plantation",9,"PIEL","C","LIVE",16,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB010A","FPB010","FPB","Florida Plantation",10,"PIEL","C","LIVE",19,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB010B","FPB010","FPB","Florida Plantation",10,"PIEL","C","LIVE",19,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB011A","FPB011","FPB","Florida Plantation",11,"PIEL","C","LIVE",13.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB011B","FPB011","FPB","Florida Plantation",11,"PIEL","C","LIVE",13.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB012A","FPB012","FPB","Florida Plantation",12,"PIEL","C","LIVE",24.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB012B","FPB012","FPB","Florida Plantation",12,"PIEL","C","LIVE",24.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB013A","FPB013","FPB","Florida Plantation",13,"PIEL","C","LIVE",20.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB013B","FPB013","FPB","Florida Plantation",13,"PIEL","C","LIVE",20.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB014A","FPB014","FPB","Florida Plantation",14,"PIEL","C","LIVE",13.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB014B","FPB014","FPB","Florida Plantation",14,"PIEL","C","LIVE",13.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB015A","FPB015","FPB","Florida Plantation",15,"PIEL","C","LIVE",21.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB015B","FPB015","FPB","Florida Plantation",15,"PIEL","C","LIVE",21.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB016A","FPB016","FPB","Florida Plantation",16,"PIEL","C","LIVE",14.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB016B","FPB016","FPB","Florida Plantation",16,"PIEL","C","LIVE",14.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB017A","FPB017","FPB","Florida Plantation",17,"PIEL","C","LIVE",24,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB017B","FPB017","FPB","Florida Plantation",17,"PIEL","C","LIVE",24,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB018A","FPB018","FPB","Florida Plantation",18,"PIEL","C","LIVE",20,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB018B","FPB018","FPB","Florida Plantation",18,"PIEL","C","LIVE",20,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB019A","FPB019","FPB","Florida Plantation",19,"PIEL","C","LIVE",22.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB019B","FPB019","FPB","Florida Plantation",19,"PIEL","C","LIVE",22.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB020A","FPB020","FPB","Florida Plantation",20,"PIEL","C","LIVE",21.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB020B","FPB020","FPB","Florida Plantation",20,"PIEL","C","LIVE",21.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB021A","FPB021","FPB","Florida Plantation",21,"PIEL","C","LIVE",17.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB021B","FPB021","FPB","Florida Plantation",21,"PIEL","C","LIVE",17.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB022A","FPB022","FPB","Florida Plantation",22,"PIEL","C","LIVE",16.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB022B","FPB022","FPB","Florida Plantation",22,"PIEL","C","LIVE",16.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB023A","FPB023","FPB","Florida Plantation",23,"PIEL","C","LIVE",18.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB023B","FPB023","FPB","Florida Plantation",23,"PIEL","C","LIVE",18.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB024A","FPB024","FPB","Florida Plantation",24,"PIEL","C","LIVE",20.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB024B","FPB024","FPB","Florida Plantation",24,"PIEL","C","LIVE",20.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB025A","FPB025","FPB","Florida Plantation",25,"PIEL","C","LIVE",16.4,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB025B","FPB025","FPB","Florida Plantation",25,"PIEL","C","LIVE",16.4,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB026A","FPB026","FPB","Florida Plantation",26,"PIEL","C","LIVE",16.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB026B","FPB026","FPB","Florida Plantation",26,"PIEL","C","LIVE",16.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB027A","FPB027","FPB","Florida Plantation",27,"PIEL","C","LIVE",20,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB027B","FPB027","FPB","Florida Plantation",27,"PIEL","C","LIVE",20,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB028A","FPB028","FPB","Florida Plantation",28,"PIEL","C","LIVE",21.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB028B","FPB028","FPB","Florida Plantation",28,"PIEL","C","LIVE",21.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB029A","FPB029","FPB","Florida Plantation",29,"PIEL","C","LIVE",21.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB029B","FPB029","FPB","Florida Plantation",29,"PIEL","C","LIVE",21.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB030A","FPB030","FPB","Florida Plantation",30,"PIEL","C","LIVE",19.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB030B","FPB030","FPB","Florida Plantation",30,"PIEL","C","LIVE",19.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB031A","FPB031","FPB","Florida Plantation",31,"PIEL","C","LIVE",13.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB031B","FPB031","FPB","Florida Plantation",31,"PIEL","C","LIVE",13.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB032A","FPB032","FPB","Florida Plantation",32,"PIEL","C","LIVE",22,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB032B","FPB032","FPB","Florida Plantation",32,"PIEL","C","LIVE",22,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB033A","FPB033","FPB","Florida Plantation",33,"PIEL","C","LIVE",15.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB033B","FPB033","FPB","Florida Plantation",33,"PIEL","C","LIVE",15.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB034A","FPB034","FPB","Florida Plantation",34,"PIEL","C","LIVE",19.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB034B","FPB034","FPB","Florida Plantation",34,"PIEL","C","LIVE",19.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB035A","FPB035","FPB","Florida Plantation",35,"PIEL","C","LIVE",14,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB035B","FPB035","FPB","Florida Plantation",35,"PIEL","C","LIVE",14,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB036A","FPB036","FPB","Florida Plantation",36,"PIEL","C","LIVE",17.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB036B","FPB036","FPB","Florida Plantation",36,"PIEL","C","LIVE",17.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB037A","FPB037","FPB","Florida Plantation",37,"PIEL","C","LIVE",11.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPB037B","FPB037","FPB","Florida Plantation",37,"PIEL","C","LIVE",11.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B"
"FPC001A","FPC001","FPC","Florida Plantation",1,"PIEL","C","LIVE",27.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC001B","FPC001","FPC","Florida Plantation",1,"PIEL","C","LIVE",27.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC002A","FPC002","FPC","Florida Plantation",2,"PIEL","C","LIVE",21.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC002B","FPC002","FPC","Florida Plantation",2,"PIEL","C","LIVE",21.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC003A","FPC003","FPC","Florida Plantation",3,"PIEL","C","LIVE",13.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC003B","FPC003","FPC","Florida Plantation",3,"PIEL","C","LIVE",13.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC004A","FPC004","FPC","Florida Plantation",4,"PIEL","C","LIVE",12.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC004B","FPC004","FPC","Florida Plantation",4,"PIEL","C","LIVE",12.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC005A","FPC005","FPC","Florida Plantation",5,"PIEL","C","LIVE",13.1,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC005B","FPC005","FPC","Florida Plantation",5,"PIEL","C","LIVE",13.1,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC006A","FPC006","FPC","Florida Plantation",6,"PIEL","C","LIVE",22.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC006B","FPC006","FPC","Florida Plantation",6,"PIEL","C","LIVE",22.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC007A","FPC007","FPC","Florida Plantation",7,"PIEL","C","LIVE",29.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC007B","FPC007","FPC","Florida Plantation",7,"PIEL","C","LIVE",29.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC008A","FPC008","FPC","Florida Plantation",8,"PIEL","C","LIVE",14.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC008B","FPC008","FPC","Florida Plantation",8,"PIEL","C","LIVE",14.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC009A","FPC009","FPC","Florida Plantation",9,"PIEL","C","LIVE",17.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC009B","FPC009","FPC","Florida Plantation",9,"PIEL","C","LIVE",17.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC010A","FPC010","FPC","Florida Plantation",10,"PIEL","C","LIVE",19.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC010B","FPC010","FPC","Florida Plantation",10,"PIEL","C","LIVE",19.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC011A","FPC011","FPC","Florida Plantation",11,"PIEL","C","LIVE",26.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC011B","FPC011","FPC","Florida Plantation",11,"PIEL","C","LIVE",26.8,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC012A","FPC012","FPC","Florida Plantation",12,"PIEL","C","LIVE",21,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC012B","FPC012","FPC","Florida Plantation",12,"PIEL","C","LIVE",21,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC013A","FPC013","FPC","Florida Plantation",13,"PIEL","C","LIVE",14.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC013B","FPC013","FPC","Florida Plantation",13,"PIEL","C","LIVE",14.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC014A","FPC014","FPC","Florida Plantation",14,"PIEL","C","LIVE",21.9,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC014B","FPC014","FPC","Florida Plantation",14,"PIEL","C","LIVE",21.9,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC015A","FPC015","FPC","Florida Plantation",15,"PIEL","SNAG","DEAD",16.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC015B","FPC015","FPC","Florida Plantation",15,"PIEL","SNAG","DEAD",16.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC016A","FPC016","FPC","Florida Plantation",16,"PIEL","C","LIVE",17.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC016B","FPC016","FPC","Florida Plantation",16,"PIEL","C","LIVE",17.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC017A","FPC017","FPC","Florida Plantation",17,"PIEL","C","LIVE",18.7,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC017B","FPC017","FPC","Florida Plantation",17,"PIEL","C","LIVE",18.7,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC018A","FPC018","FPC","Florida Plantation",18,"PIEL","C","LIVE",29.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC018B","FPC018","FPC","Florida Plantation",18,"PIEL","C","LIVE",29.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC020A","FPC020","FPC","Florida Plantation",20,"PIEL","C","LIVE",27.3,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC020B","FPC020","FPC","Florida Plantation",20,"PIEL","C","LIVE",27.3,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC021A","FPC021","FPC","Florida Plantation",21,"PIEL","C","LIVE",21.6,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC021B","FPC021","FPC","Florida Plantation",21,"PIEL","C","LIVE",21.6,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC022A","FPC022","FPC","Florida Plantation",22,"PIEL","C","LIVE",17,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC022B","FPC022","FPC","Florida Plantation",22,"PIEL","C","LIVE",17,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC023A","FPC023","FPC","Florida Plantation",23,"PIEL","C","LIVE",25.5,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC023B","FPC023","FPC","Florida Plantation",23,"PIEL","C","LIVE",25.5,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC024A","FPC024","FPC","Florida Plantation",24,"PIEL","C","LIVE",18,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC024B","FPC024","FPC","Florida Plantation",24,"PIEL","C","LIVE",18,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC025A","FPC025","FPC","Florida Plantation",25,"PIEL","C","LIVE",10.2,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC025B","FPC025","FPC","Florida Plantation",25,"PIEL","C","LIVE",10.2,1,2,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
"FPC026A","FPC026","FPC","Florida Plantation",26,"PIEL","C","LIVE",18.8,1,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C"
