"TreeID","PlotID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth","plot"
"DHC021","DHC","Duke Hardwood","LIST","I","LIVE",25.3,1,2,21,502.7,0.40005625,7.957747155,NA,17.46,46,"C"
"DHC022","DHC","Duke Hardwood","ULAL","C","LIVE",31.3,1,2,22,769.4,0.61230625,7.957747155,NA,17.05,6,"C"
"DHC023","DHC","Duke Hardwood","QUBI","C","LIVE",74.5,1,2,23,4359.2,3.46890625,7.957747155,NA,14.75,320,"C"
"DHC024","DHC","Duke Hardwood","QUBI","C","LIVE",54.6,1,2,24,2341.4,1.863225,7.957747155,NA,13.14,297,"C"
"DHC025","DHC","Duke Hardwood","QUBI","C","LIVE",57.7,1,2,25,2614.8,2.08080625,7.957747155,NA,14.12,274,"C"
"DHC026","DHC","Duke Hardwood","QUPH","C","LIVE",42,1,2,26,1385.4,1.1025,7.957747155,NA,18.44,225,"C"
"DHC027","DHC","Duke Hardwood","NYSY","I","LIVE",29.3,1,2,27,674.3,0.53655625,7.957747155,NA,18.69,217,"C"
"DHC028","DHC","Duke Hardwood","QUBI","I","LIVE",38.6,1,2,28,1170.2,0.931225,7.957747155,NA,17.36,213,"C"
"DHC029","DHC","Duke Hardwood","NYSY","I","LIVE",31,1,2,29,754.8,0.600625,7.957747155,NA,15.11,220,"C"
"DHC030","DHC","Duke Hardwood","ULMUS","SNAG","DEAD",33.7,1,0,30,892,0.70980625,7.957747155,"ROTTEN, NO CORE",19.06,313,"C"
"DHC031","DHC","Duke Hardwood","QUBI","I","LIVE",14.5,1,2,31,165.1,0.31102071,18.83490451,NA,4.28,138,"C"
"DLA001","DLA","Duke Loblolly","PITA","C","LIVE",32.9,1,2,1,850.1,0.67650625,7.957747155,NA,2.15,51,"A"
"DLA002","DLA","Duke Loblolly","PITA","C","LIVE",17.8,1,2,2,248.8,0.468698225,18.83490451,NA,6.13,39,"A"
"DLA003","DLA","Duke Loblolly","PITA","C","LIVE",25,1,2,3,490.9,0.390625,7.957747155,NA,7.79,31,"A"
"DLA004","DLA","Duke Loblolly","PITA","C","LIVE",16.2,1,2,4,206.1,0.388224852,18.83490451,NA,11.11,28,"A"
"DLA005","DLA","Duke Loblolly","PITA","C","LIVE",34.7,1,2,5,945.7,0.75255625,7.957747155,NA,11.35,12,"A"
"DLA006","DLA","Duke Loblolly","PITA","C","LIVE",28,1,2,6,615.8,0.49,7.957747155,NA,10.51,6,"A"
"DLA007","DLA","Duke Loblolly","PITA","C","LIVE",36,1,2,7,1017.9,0.81,7.957747155,NA,5.97,15,"A"
"DLA008","DLA","Duke Loblolly","PITA","C","LIVE",32.4,1,2,8,824.5,0.6561,7.957747155,NA,4.97,346,"A"
"DLA009","DLA","Duke Loblolly","LITU","I","LIVE",13.4,1,2,9,141,0.265621302,18.83490451,NA,10.83,350,"A"
"DLA010","DLA","Duke Loblolly","PRSE","S","LIVE",10.6,1,2,10,88.2,0.166213018,18.83490451,NA,11.23,326,"A"
"DLA011","DLA","Duke Loblolly","LIST","I","LIVE",15,1,2,11,176.7,0.332840237,18.83490451,NA,11.84,321,"A"
"DLA012","DLA","Duke Loblolly","LIST","I","LIVE",16.7,1,2,12,219,0.412559172,18.83490451,NA,12.11,321,"A"
"DLA013","DLA","Duke Loblolly","PRSE","I","LIVE",12.5,1,2,13,122.7,0.231139053,18.83490451,"CHECK SPP",8.22,320,"A"
"DLA014","DLA","Duke Loblolly","PITA","SNAG","DEAD",13.3,1,2,14,138.9,0.261671598,18.83490451,NA,6.64,312,"A"
"DLA015","DLA","Duke Loblolly","LITU","I","LIVE",12.5,1,2,15,122.7,0.231139053,18.83490451,NA,1.54,311,"A"
"DLA016","DLA","Duke Loblolly","PITA","C","LIVE",33.6,1,2,16,886.7,0.7056,7.957747155,NA,5.1,294,"A"
"DLA017","DLA","Duke Loblolly","PITA","C","LIVE",23.1,1,2,17,419.1,0.33350625,7.957747155,NA,7.78,294,"A"
"DLA018","DLA","Duke Loblolly","PITA","SNAG","DEAD",20.1,1,2,18,317.3,0.25250625,7.957747155,NA,9.54,309,"A"
"DLA019","DLA","Duke Loblolly","PITA","C","LIVE",30.4,1,2,19,725.8,0.5776,7.957747155,NA,11.65,309,"A"
"DLA020","DLA","Duke Loblolly","PITA","C","LIVE",27.7,1,2,20,602.6,0.47955625,7.957747155,NA,10.49,298,"A"
"DLA021","DLA","Duke Loblolly","PITA","C","LIVE",33.7,1,2,21,892,0.70980625,7.957747155,NA,9.24,282,"A"
"DLA022","DLA","Duke Loblolly","PITA","C","LIVE",31.7,1,2,22,789.2,0.62805625,7.957747155,NA,10.96,274,"A"
"DLA023","DLA","Duke Loblolly","PITA","C","LIVE",39.9,1,2,23,1250.4,0.99500625,7.957747155,NA,9.62,260,"A"
"DLA024","DLA","Duke Loblolly","PITA","C","LIVE",29.2,1,2,24,669.7,0.5329,7.957747155,NA,6.93,266,"A"
"DLA025","DLA","Duke Loblolly","PITA","C","LIVE",29.8,1,2,25,697.5,0.555025,7.957747155,NA,4.1,268,"A"
"DLA026","DLA","Duke Loblolly","PITA","C","LIVE",27,1,2,26,572.6,0.455625,7.957747155,NA,4.18,238,"A"
"DLA027","DLA","Duke Loblolly","PRSE","SNAG","DEAD",10.9,1,0,27,93.3,0.175754438,18.83490451,"CHECK SPP, unstable no core",7.73,237,"A"
"DLA028","DLA","Duke Loblolly","PITA","C","LIVE",25.4,1,2,28,506.7,0.403225,7.957747155,NA,10.04,244,"A"
"DLA029","DLA","Duke Loblolly","PITA","C","LIVE",28.2,1,2,29,624.6,0.497025,7.957747155,NA,11.46,229,"A"
"DLA030","DLA","Duke Loblolly","PITA","C","LIVE",22.9,1,2,30,411.9,0.32775625,7.957747155,NA,8.22,229,"A"
"DLA031","DLA","Duke Loblolly","PRSE","S","LIVE",11.4,1,2,31,102.1,0.192248521,18.83490451,"check, spp",4.82,222,"A"
"DLA032","DLA","Duke Loblolly","PITA","C","LIVE",31.1,1,2,32,759.6,0.60450625,7.957747155,NA,5.47,217,"A"
"DLA033","DLA","Duke Loblolly","PITA","C","LIVE",36.6,1,2,33,1052.1,0.837225,7.957747155,NA,7.49,207,"A"
"DLA034","DLA","Duke Loblolly","PITA","SNAG","DEAD",14.4,1,2,34,162.9,0.306745562,18.83490451,NA,8.99,214,"A"
"DLA035","DLA","Duke Loblolly","PITA","C","LIVE",26.4,1,2,35,547.4,0.4356,7.957747155,NA,12.97,223,"A"
"DLA036","DLA","Duke Loblolly","PITA","C","LIVE",38,1,2,36,1134.1,0.9025,7.957747155,NA,12.97,206,"A"
"DLA037","DLA","Duke Loblolly","PITA","C","LIVE",20.8,1,2,37,339.8,0.2704,7.957747155,NA,11.34,212,"A"
"DLA038","DLA","Duke Loblolly","PITA","C","LIVE",31.5,1,2,38,779.3,0.62015625,7.957747155,NA,5.18,176,"A"
"DLA039","DLA","Duke Loblolly","LIST","I","LIVE",14.6,1,2,39,167.4,0.315325444,18.83490451,NA,12.4,166,"A"
"DLA040","DLA","Duke Loblolly","PITA","C","LIVE",32.1,1,2,40,809.3,0.64400625,7.957747155,NA,11.02,162,"A"
"DLA041","DLA","Duke Loblolly","PITA","C","LIVE",21.7,1,2,41,369.8,0.29430625,7.957747155,NA,9.05,255,"A"
"DLA042","DLA","Duke Loblolly","PITA","SNAG","DEAD",24,1,0,42,452.4,0.36,7.957747155,"rotten, no core",7.42,156,"A"
"DLA043","DLA","Duke Loblolly","PITA","C","LIVE",29,1,2,43,660.5,0.525625,7.957747155,NA,5,146,"A"
"DLA044","DLA","Duke Loblolly","PITA","C","LIVE",30.2,1,2,44,716.3,0.570025,7.957747155,NA,3.32,137,"A"
"DLA045","DLA","Duke Loblolly","PITA","C","LIVE",26.1,1,2,45,535,0.42575625,7.957747155,NA,7.21,138,"A"
"DLA046","DLA","Duke Loblolly","PITA","SNAG","DEAD",16.7,1,0,46,219,0.412559172,18.83490451,"rotten, no core",10.76,141,"A"
"DLA047","DLA","Duke Loblolly","PITA","C","LIVE",24.6,1,2,47,475.3,0.378225,7.957747155,NA,11.73,141,"A"
"DLA048","DLA","Duke Loblolly","PITA","C","LIVE",26.5,1,2,48,551.5,0.43890625,7.957747155,NA,12.52,137,"A"
"DLA049","DLA","Duke Loblolly","PITA","C","LIVE",22.4,1,2,49,394.1,0.3136,7.957747155,NA,12.21,150,"A"
"DLA050","DLA","Duke Loblolly","PRSE","I","LIVE",11.2,1,2,50,98.5,0.18556213,18.83490451,"species?",10.81,129,"A"
"DLA051","DLA","Duke Loblolly","PITA","C","LIVE",26.8,1,2,51,564.1,0.4489,7.957747155,NA,8.28,127,"A"
"DLA052","DLA","Duke Loblolly","PITA","C","LIVE",25,1,2,52,490.9,0.390625,7.957747155,NA,5.77,132,"A"
"DLA053","DLA","Duke Loblolly","PITA","C","LIVE",31.9,1,2,53,799.2,0.63600625,7.957747155,NA,3.95,109,"A"
"DLA054","DLA","Duke Loblolly","PITA","C","LIVE",32.4,1,2,54,824.5,0.6561,7.957747155,NA,3.54,79,"A"
"DLA055","DLA","Duke Loblolly","PITA","C","LIVE",27.8,1,2,55,607,0.483025,7.957747155,NA,12.39,119,"A"
"DLA056","DLA","Duke Loblolly","PITA","C","LIVE",29.7,1,2,56,692.8,0.55130625,7.957747155,NA,11.59,108,"A"
"DLA057","DLA","Duke Loblolly","PITA","C","LIVE",24.1,1,2,57,456.2,0.36300625,7.957747155,NA,8.97,106,"A"
"DLA058","DLA","Duke Loblolly","PITA","C","LIVE",22.7,1,2,58,404.7,0.32205625,7.957747155,NA,8.25,96,"A"
"DLA059","DLA","Duke Loblolly","PITA","C","LIVE",22.9,1,2,59,411.9,0.32775625,7.957747155,NA,6.62,86,"A"
"DLA060","DLA","Duke Loblolly","PITA","C","LIVE",30.8,1,2,60,745.1,0.5929,7.957747155,NA,10.95,92,"A"
"DLA061","DLA","Duke Loblolly","PITA","C","LIVE",21.4,1,2,61,359.7,0.286225,7.957747155,NA,6.59,64,"A"
"DLA062","DLA","Duke Loblolly","PITA","C","LIVE",23.6,1,2,62,437.4,0.3481,7.957747155,NA,7.12,55,"A"
"DLA063","DLA","Duke Loblolly","PITA","C","LIVE",28.2,1,2,63,624.6,0.497025,7.957747155,NA,8.5,60,"A"
"DLA064","DLA","Duke Loblolly","LITU","I","LIVE",16.1,1,2,64,203.6,0.383446746,18.83490451,NA,9.67,56,"A"
"DLA065","DLA","Duke Loblolly","LITU","I","LIVE",26.4,1,2,65,547.4,0.4356,7.957747155,NA,9.84,54,"A"
"DLA066","DLA","Duke Loblolly","LITU","I","LIVE",12.7,1,2,66,126.7,0.238594675,18.83490451,NA,10.45,56,"A"
"DLA067","DLA","Duke Loblolly","PITA","SNAG","DEAD",19.4,1,2,67,295.6,0.556745562,18.83490451,NA,10.5,45,"A"
"DLA068","DLA","Duke Loblolly","PITA","C","LIVE",26.9,1,2,68,568.3,0.45225625,7.957747155,NA,11.7,42,"A"
"DLB001","DLB","Duke Loblolly","PITA","C","LIVE",37.8,1,2,1,1122.2,0.893025,7.957747155,NA,1.85,96,"B"
"DLB002","DLB","Duke Loblolly","LITU","I","LIVE",12.8,1,2,2,128.7,0.242366864,18.83490451,NA,4.56,99,"B"
"DLB003","DLB","Duke Loblolly","PITA","C","LIVE",19.8,1,2,3,307.9,0.579940828,18.83490451,NA,9.11,96,"B"
"DLB004","DLB","Duke Loblolly","LIST","I","LIVE",11.6,1,2,4,105.7,0.199053254,18.83490451,NA,12.15,88,"B"
"DLB005","DLB","Duke Loblolly","LIST","I","LIVE",14,1,2,5,153.9,0.289940828,18.83490451,NA,12.07,76,"B"
"DLB006","DLB","Duke Loblolly","PITA","C","LIVE",11.9,1,2,6,111.2,0.209482249,18.83490451,NA,7.93,70,"B"
"DLB007","DLB","Duke Loblolly","PITA","C","LIVE",23.3,1,2,7,426.4,0.33930625,7.957747155,NA,7.6,74,"B"
"DLB008","DLB","Duke Loblolly","PITA","C","LIVE",24.6,1,2,8,475.3,0.378225,7.957747155,NA,6.28,78,"B"
"DLB009","DLB","Duke Loblolly","PITA","C","LIVE",33,1,2,9,855.3,0.680625,7.957747155,NA,3.44,47,"B"
"DLB010","DLB","Duke Loblolly","PITA","C","LIVE",26.4,1,2,10,547.4,0.4356,7.957747155,NA,8.63,58,"B"
"DLB011","DLB","Duke Loblolly","PITA","C","LIVE",28.9,1,2,11,656,0.52200625,7.957747155,NA,11.65,63,"B"
"DLB012","DLB","Duke Loblolly","PITA","C","LIVE",15.8,1,2,12,196.1,0.369289941,18.83490451,NA,12.86,53,"B"
"DLB013","DLB","Duke Loblolly","PITA","C","LIVE",25.3,1,2,13,502.7,0.40005625,7.957747155,NA,10.99,55,"B"
"DLB014","DLB","Duke Loblolly","PITA","C","LIVE",20.5,1,2,14,330.1,0.26265625,7.957747155,NA,6.52,37,"B"
"DLB015","DLB","Duke Loblolly","PITA","C","LIVE",35.2,1,2,15,973.1,0.7744,7.957747155,NA,5.69,26,"B"
"DLB016","DLB","Duke Loblolly","PITA","C","LIVE",26.2,1,2,16,539.1,0.429025,7.957747155,NA,10.94,38,"B"
"DLB017","DLB","Duke Loblolly","PITA","SNAG","DEAD",10.8,1,0,17,91.6,0.172544379,18.83490451,"No core, unstable",7.92,40,"B"
"DLB018","DLB","Duke Loblolly","PITA","C","LIVE",19.8,1,2,18,307.9,0.579940828,18.83490451,NA,11.36,27,"B"
"DLB019","DLB","Duke Loblolly","PITA","C","LIVE",13.5,1,2,19,143.1,0.269600592,18.83490451,NA,10.84,21,"B"
"DLB020","DLB","Duke Loblolly","PITA","C","LIVE",21.4,1,2,20,359.7,0.286225,7.957747155,NA,12.7,359,"B"
"DLB021","DLB","Duke Loblolly","PITA","C","LIVE",31.9,1,2,21,799.2,0.63600625,7.957747155,NA,10.06,0,"B"
"DLB022","DLB","Duke Loblolly","PITA","C","LIVE",33.7,1,2,22,892,0.70980625,7.957747155,NA,2.67,339,"B"
"DLB023","DLB","Duke Loblolly","PITA","C","LIVE",31.2,1,2,23,764.5,0.6084,7.957747155,NA,8.02,336,"B"
"DLB024","DLB","Duke Loblolly","PITA","C","LIVE",27.2,1,2,24,581.1,0.4624,7.957747155,NA,10.04,345,"B"
"DLB025","DLB","Duke Loblolly","PITA","C","LIVE",22.3,1,2,25,390.6,0.31080625,7.957747155,NA,11.88,336,"B"
"DLB026","DLB","Duke Loblolly","PITA","C","LIVE",20,1,2,26,314.2,0.25,7.957747155,NA,9.71,327,"B"
"DLB027","DLB","Duke Loblolly","PITA","C","LIVE",19.8,1,2,27,307.9,0.579940828,18.83490451,NA,8.19,324,"B"
"DLB028","DLB","Duke Loblolly","PITA","C","LIVE",35.6,1,2,28,995.4,0.7921,7.957747155,NA,6.95,319,"B"
"DLB029","DLB","Duke Loblolly","PITA","C","LIVE",26.4,1,2,29,547.4,0.4356,7.957747155,NA,4.43,317,"B"
"DLB030","DLB","Duke Loblolly","PITA","C","LIVE",15.9,1,2,30,198.6,0.37397929,18.83490451,NA,8.76,314,"B"
"DLB031","DLB","Duke Loblolly","PITA","SNAG","DEAD",17.2,1,1,31,232.4,0.437633136,18.83490451,"one sample, center rot",9.51,319,"B"
"DLB032","DLB","Duke Loblolly","PITA","C","LIVE",30.8,1,2,32,745.1,0.5929,7.957747155,NA,11.88,324,"B"
"DLB033","DLB","Duke Loblolly","PITA","C","LIVE",19.7,1,2,33,304.8,0.574097633,18.83490451,NA,12.48,313,"B"
"DLB034","DLB","Duke Loblolly","PITA","C","LIVE",14.4,1,2,34,162.9,0.306745562,18.83490451,NA,11.44,307,"B"
"DLB035","DLB","Duke Loblolly","PITA","C","LIVE",20.2,1,2,35,320.5,0.255025,7.957747155,NA,12.7,305,"B"
"DLB036","DLB","Duke Loblolly","PITA","C","LIVE",31.3,1,2,36,769.4,0.61230625,7.957747155,NA,12.44,300,"B"
"DLB037","DLB","Duke Loblolly","PITA","C","LIVE",25.6,1,2,37,514.7,0.4096,7.957747155,NA,3.38,310,"B"
"DLB038","DLB","Duke Loblolly","PITA","C","LIVE",28.6,1,2,38,642.4,0.511225,7.957747155,NA,1.57,291,"B"
"DLB039","DLB","Duke Loblolly","PITA","C","LIVE",30.1,1,2,39,711.6,0.56625625,7.957747155,NA,8.34,278,"B"
"DLB040","DLB","Duke Loblolly","PITA","C","LIVE",26.5,1,2,40,551.5,0.43890625,7.957747155,NA,12.59,266,"B"
"DLB041","DLB","Duke Loblolly","PITA","I","LIVE",12.2,1,2,41,116.9,0.220177515,18.83490451,NA,6.89,271,"B"
"DLB042","DLB","Duke Loblolly","PITA","I","LIVE",13.2,1,2,42,136.8,0.257751479,18.83490451,NA,3.35,262,"B"
"DLB043","DLB","Duke Loblolly","PITA","C","LIVE",36.7,1,2,43,1057.8,0.84180625,7.957747155,NA,7.01,244,"B"
"DLB044","DLB","Duke Loblolly","PITA","C","LIVE",22.8,1,2,44,408.3,0.3249,7.957747155,NA,12.24,242,"B"
"DLB045","DLB","Duke Loblolly","PITA","C","LIVE",20.8,1,2,45,339.8,0.2704,7.957747155,NA,11.37,240,"B"
"DLB046","DLB","Duke Loblolly","PITA","C","LIVE",16.7,1,2,46,219,0.412559172,18.83490451,NA,10.99,236,"B"
"DLB047","DLB","Duke Loblolly","PITA","C","LIVE",26.3,1,2,47,543.3,0.43230625,7.957747155,NA,6.29,223,"B"
"DLB048","DLB","Duke Loblolly","PITA","C","LIVE",23.2,1,2,48,422.7,0.3364,7.957747155,NA,10.7,216,"B"
"DLB049","DLB","Duke Loblolly","PITA","C","LIVE",24.7,1,2,49,479.2,0.38130625,7.957747155,NA,8.24,218,"B"
"DLB050","DLB","Duke Loblolly","PITA","C","LIVE",29.1,1,2,50,665.1,0.52925625,7.957747155,NA,4.45,197,"B"
"DLB051","DLB","Duke Loblolly","PITA","C","LIVE",27.6,1,2,51,598.3,0.4761,7.957747155,NA,6.68,199,"B"
"DLB052","DLB","Duke Loblolly","PITA","C","LIVE",30.6,1,2,52,735.4,0.585225,7.957747155,NA,9.71,200,"B"
"DLB053","DLB","Duke Loblolly","PITA","C","LIVE",35.2,1,2,53,973.1,0.7744,7.957747155,NA,11.72,196,"B"
"DLB054","DLB","Duke Loblolly","LITU","I","LIVE",15.1,1,2,54,179.1,0.337292899,18.83490451,NA,5.44,186,"B"
"DLB055","DLB","Duke Loblolly","PITA","C","LIVE",30.3,1,2,55,721.1,0.57380625,7.957747155,NA,12.22,179,"B"
"DLB056","DLB","Duke Loblolly","PITA","C","LIVE",33.6,1,2,56,886.7,0.7056,7.957747155,NA,10.61,164,"B"
"DLB057","DLB","Duke Loblolly","PITA","C","LIVE",24.8,1,2,57,483.1,0.3844,7.957747155,NA,8.42,140,"B"
"DLB058","DLB","Duke Loblolly","PITA","C","LIVE",34.9,1,2,58,956.6,0.76125625,7.957747155,NA,6.26,138,"B"
"DLB059","DLB","Duke Loblolly","CATO","I","LIVE",11.7,1,2,59,107.5,0.2025,18.83490451,NA,10.82,127,"B"
"DLB060","DLB","Duke Loblolly","PITA","C","LIVE",29.4,1,2,60,678.9,0.540225,7.957747155,NA,10.77,133,"B"
"DLB061","DLB","Duke Loblolly","PITA","C","LIVE",31,1,2,61,754.8,0.600625,7.957747155,NA,8.42,127,"B"
"DLC001","DLC","Duke Loblolly","PITA","C","LIVE",16.2,1,2,1,206.1,0.388224852,18.83490451,"has a flag, LT9/24NARROW",1.34,321,"C"
"DLC002","DLC","Duke Loblolly","PITA","C","LIVE",32.4,1,2,2,824.5,0.6561,7.957747155,NA,4.14,324,"C"
"DLC003","DLC","Duke Loblolly","PITA","C","LIVE",22.1,1,2,3,383.6,0.30525625,7.957747155,NA,9.55,324,"C"
"DLC004","DLC","Duke Loblolly","LIST","I","LIVE",12.2,1,2,4,116.9,0.220177515,18.83490451,NA,11.68,321,"C"
"DLC005","DLC","Duke Loblolly","PITA","I","LIVE",10.1,1,2,5,80.1,0.150902367,18.83490451,NA,12.48,309,"C"
"DLC006","DLC","Duke Loblolly","LIST","I","LIVE",13.9,1,2,6,151.7,0.285813609,18.83490451,NA,10.37,309,"C"
"DLC007","DLC","Duke Loblolly","PITA","C","LIVE",30,1,2,7,706.9,0.5625,7.957747155,NA,8.77,311,"C"
"DLC008","DLC","Duke Loblolly","PITA","C","LIVE",30.7,1,2,8,740.2,0.58905625,7.957747155,NA,4.33,293,"C"
"DLC009","DLC","Duke Loblolly","PITA","C","LIVE",21.8,1,2,9,373.3,0.297025,7.957747155,NA,6.89,292,"C"
"DLC010","DLC","Duke Loblolly","PITA","C","LIVE",34,1,2,10,907.9,0.7225,7.957747155,NA,10.35,298,"C"
"DLC011","DLC","Duke Loblolly","PITA","I","LIVE",15.2,1,2,11,181.5,0.341775148,18.83490451,NA,9.1,290,"C"
"DLC012","DLC","Duke Loblolly","PITA","C","LIVE",24.8,1,2,12,483.1,0.3844,7.957747155,NA,3.64,253,"C"
"DLC013","DLC","Duke Loblolly","PITA","C","LIVE",19,1,2,13,283.5,0.534023669,18.83490451,NA,5.08,260,"C"
"DLC014","DLC","Duke Loblolly","PITA","C","LIVE",21.2,1,2,14,353,0.2809,7.957747155,NA,7.04,267,"C"
"DLC015","DLC","Duke Loblolly","PITA","C","LIVE",30,1,2,15,706.9,0.5625,7.957747155,NA,8.69,274,"C"
"DLC016","DLC","Duke Loblolly","PITA","I","LIVE",10.9,1,2,16,93.3,0.175754438,18.83490451,NA,12.81,276,"C"
"DLC017","DLC","Duke Loblolly","PITA","SNAG","DEAD",21.5,1,2,17,363.1,0.28890625,7.957747155,"ROTTEN, USABLE",10.9,265,"C"
"DLC018","DLC","Duke Loblolly","LIST","I","LIVE",12.5,1,2,18,122.7,0.231139053,18.83490451,NA,10.06,256,"C"
"DLC019","DLC","Duke Loblolly","PITA","C","LIVE",26.7,1,2,19,559.9,0.44555625,7.957747155,NA,11.26,254,"C"
"DLC020","DLC","Duke Loblolly","LIST","I","LIVE",12.3,1,2,20,118.8,0.223801775,18.83490451,NA,12.16,246,"C"
"DLC021","DLC","Duke Loblolly","LIST","I","LIVE",12.4,1,2,21,120.8,0.227455621,18.83490451,NA,12.36,245,"C"
"DLC022","DLC","Duke Loblolly","LIST","C","LIVE",15.7,1,2,22,193.6,0.364630178,18.83490451,NA,12.96,241,"C"
"DLC023","DLC","Duke Loblolly","PITA","I","LIVE",13.1,1,2,23,134.8,0.253860947,18.83490451,NA,6.75,242,"C"
"DLC024","DLC","Duke Loblolly","LIST","I","LIVE",10.7,1,2,24,89.9,0.169363905,18.83490451,NA,8.85,234,"C"
"DLC025","DLC","Duke Loblolly","PITA","C","LIVE",34.7,1,2,25,945.7,0.75255625,7.957747155,NA,9.16,226,"C"
"DLC026","DLC","Duke Loblolly","PITA","C","LIVE",13.6,1,2,26,145.3,0.273609467,18.83490451,NA,11.88,229,"C"
"DLC027","DLC","Duke Loblolly","PITA","C","LIVE",19.5,1,2,27,298.6,0.5625,18.83490451,NA,13,325,"C"
"DLC028","DLC","Duke Loblolly","PITA","C","LIVE",26.7,1,2,28,559.9,0.44555625,7.957747155,NA,11.68,222,"C"
"DLC029","DLC","Duke Loblolly","PITA","C","LIVE",28.9,1,2,29,656,0.52200625,7.957747155,NA,9.29,213,"C"
"DLC030","DLC","Duke Loblolly","PITA","C","LIVE",29.3,1,2,30,674.3,0.53655625,7.957747155,NA,6,218,"C"
"DLC031","DLC","Duke Loblolly","PITA","C","LIVE",40.5,1,2,31,1288.2,1.02515625,7.957747155,NA,7.22,191,"C"
"DLC032","DLC","Duke Loblolly","ULAL","I","LIVE",12.8,1,2,32,128.7,0.242366864,18.83490451,NA,12.41,182,"C"
"DLC033","DLC","Duke Loblolly","PITA","SNAG","DEAD",12,1,0,33,113.1,0.213017751,18.83490451,"UNSTABLE, NO CORE",11.16,203,"C"
"DLC034","DLC","Duke Loblolly","PITA","C","LIVE",43.5,1,2,34,1486.2,1.18265625,7.957747155,NA,8.81,175,"C"
"DLC035","DLC","Duke Loblolly","PITA","I","LIVE",14.9,1,2,35,174.4,0.32841716,18.83490451,NA,6.14,176,"C"
"DLC036","DLC","Duke Loblolly","PITA","C","LIVE",20.2,1,2,36,320.5,0.255025,7.957747155,NA,6.33,173,"C"
"DLC037","DLC","Duke Loblolly","PITA","C","LIVE",19.4,1,2,37,295.6,0.556745562,18.83490451,NA,12.56,169,"C"
"DLC038","DLC","Duke Loblolly","PITA","C","LIVE",29,1,2,38,660.5,0.525625,7.957747155,NA,11.94,145,"C"
"DLC039","DLC","Duke Loblolly","PITA","C","LIVE",19.7,1,2,39,304.8,0.574097633,18.83490451,NA,12.61,139,"C"
"DLC040","DLC","Duke Loblolly","PITA","C","LIVE",32.3,1,2,40,819.4,0.65205625,7.957747155,NA,11.17,130,"C"
"DLC041","DLC","Duke Loblolly","PITA","C","LIVE",33.3,1,2,41,870.9,0.69305625,7.957747155,NA,9,132,"C"
"DLC042","DLC","Duke Loblolly","PITA","SNAG","DEAD",11.25,1,0,42,99.4,0.187222633,18.83490451,NA,8.26,141,"C"
"DLC043","DLC","Duke Loblolly","PITA","C","LIVE",17,1,2,43,227,0.427514793,18.83490451,NA,4.71,252,"C"
"DLC044","DLC","Duke Loblolly","PITA","C","LIVE",15.5,1,2,44,188.7,0.355399408,18.83490451,NA,12.21,110,"C"
"DLC045","DLC","Duke Loblolly","PITA","C","LIVE",22.8,1,2,45,408.3,0.3249,7.957747155,NA,9.61,105,"C"
"DLC046","DLC","Duke Loblolly","PITA","C","LIVE",33.9,1,2,46,902.6,0.71825625,7.957747155,NA,7.21,107,"C"
"DLC047","DLC","Duke Loblolly","PITA","SNAG","DEAD",15.9,1,0,47,198.6,0.37397929,18.83490451,NA,5.28,100,"C"
"DLC048","DLC","Duke Loblolly","PITA","C","LIVE",27.5,1,2,48,594,0.47265625,7.957747155,"HAS A FLAG, VT9/24LP24WIDE",2.31,89,"C"
"DLC049","DLC","Duke Loblolly","LIST","SNAG","DEAD",14.5,1,2,49,165.1,0.31102071,18.83490451,"A core rotten",3.94,74,"C"
"DLC050","DLC","Duke Loblolly","PITA","C","LIVE",12.7,1,2,50,126.7,0.238594675,18.83490451,NA,7.99,89,"C"
"DLC051","DLC","Duke Loblolly","PITA","C","LIVE",17.5,1,2,51,240.5,0.453032544,18.83490451,NA,10.81,99,"C"
"DLC052","DLC","Duke Loblolly","PITA","C","LIVE",29.3,1,2,52,674.3,0.53655625,7.957747155,NA,10.47,74,"C"
"DLC053","DLC","Duke Loblolly","PITA","C","LIVE",26,1,2,53,530.9,0.4225,7.957747155,NA,7.22,69,"C"
"DLC054","DLC","Duke Loblolly","PITA","C","LIVE",32.1,1,2,54,809.3,0.64400625,7.957747155,NA,5.53,44,"C"
"DLC055","DLC","Duke Loblolly","PITA","C","LIVE",27,1,2,55,572.6,0.455625,7.957747155,NA,10.19,67,"C"
"DLC056","DLC","Duke Loblolly","PITA","C","LIVE",29.7,1,2,56,692.8,0.55130625,7.957747155,NA,12.11,60,"C"
"DLC057","DLC","Duke Loblolly","PITA","C","LIVE",28.6,1,2,57,642.4,0.511225,7.957747155,NA,11.17,50,"C"
"DLC058","DLC","Duke Loblolly","FRAX","I","LIVE",10.4,1,2,58,84.9,0.16,18.83490451,"was FRAM, now Frax",5.7,29,"C"
"DLC059","DLC","Duke Loblolly","PITA","C","LIVE",21,1,2,59,346.4,0.275625,7.957747155,NA,8,32,"C"
"DLC060","DLC","Duke Loblolly","PITA","C","LIVE",23.4,1,2,60,430.1,0.342225,7.957747155,NA,11.01,21,"C"
