"PlotID","TreeID","Site","Species","Canopy.Class","Live.Dead","DBH..cm.","Stems","Total.Cores","plot","Tree","Basal.Area..cm2.","basal.area..m2.ha.","Density..stems.ha.","notes","Distance","Azimuth","Dated","Pith","Year.sample","Age"
"DHB","DHB034","Duke Hardwood","LIST","I","LIVE",24.3,1,2,"B",34,463.8,0.36905625,7.957747155,NA,14.1,331,"N",NA,2014,NA
"DHB","DHB035","Duke Hardwood","QUVE","I","LIVE",26,1,2,"B",35,530.9,0.4225,7.957747155,"check core for spp",19.2,314,"Y",NA,2014,NA
"DHC","DHC001","Duke Hardwood","ULAL","C","LIVE",32.8,1,2,"C",1,845,0.6724,7.957747155,NA,6.19,89,"N",1787,2014,227
"DHC","DHC002","Duke Hardwood","QUBI","I","LIVE",16.7,1,2,"C",2,219,0.412559172,18.83490451,NA,9.07,100,"Y",1921,2014,93
"DHC","DHC003","Duke Hardwood","LIST","C","LIVE",42,1,2,"C",3,1385.4,1.1025,7.957747155,NA,10.27,80,"N",NA,2014,NA
"DHC","DHC004","Duke Hardwood","CAOV","C","LIVE",41.4,1,2,"C",4,1346.1,1.071225,7.957747155,NA,10.52,48,"Y",1919,2014,95
"DHC","DHC005","Duke Hardwood","ACRU","C","LIVE",21.9,1,2,"C",5,376.7,0.29975625,7.957747155,"VAR. TRILOBA",10.3,15,"N",1925,2014,89
"DHC","DHC006","Duke Hardwood","RED OAK","SNAG","DEAD",47,1,0,"C",6,1734.9,1.380625,7.957747155,"ROTTEN, NO CORE",6.77,11,NA,NA,2014,NA
"DHC","DHC007","Duke Hardwood","QUBI","I","LIVE",29.3,1,2,"C",7,674.3,0.53655625,7.957747155,NA,12.52,356,"Y",1921.5,2014,92.5
"DHC","DHC008","Duke Hardwood","QUBI","I","LIVE",16.2,1,2,"C",8,206.1,0.388224852,18.83490451,NA,12.5,348,"Y",1918,2014,96
"DHC","DHC009","Duke Hardwood","NYSY","I","LIVE",24.4,1,2,"C",9,467.6,0.3721,7.957747155,NA,1.63,337,"N",1794,2014,220
"DHC","DHC010","Duke Hardwood","LIST","SNAG","DEAD",19.4,1,0,"C",10,295.6,0.556745562,18.83490451,"ROTTEN, NO CORE",9.49,271,NA,NA,2014,NA
"DHC","DHC011","Duke Hardwood","QUBI","C","LIVE",80.4,1,2,"C",11,5076.9,4.0401,7.957747155,NA,5.18,210,"Y",1883,2014,131
"DHC","DHC012","Duke Hardwood","ULMUS","SNAG","DEAD",22.8,1,2,"C",12,408.3,0.3249,7.957747155,NA,12.53,203,NA,NA,2014,NA
"DHC","DHC013","Duke Hardwood","CAOV","S","LIVE",15.6,1,2,"C",13,191.1,0.36,18.83490451,NA,127.74,196,"N",1909.5,2014,104.5
"DHC","DHC014","Duke Hardwood","ULAL","I","LIVE",26,1,2,"C",14,530.9,0.4225,7.957747155,NA,8.03,156,"N",1798,2014,216
"DHC","DHC015","Duke Hardwood","CAOV","C","LIVE",37.7,1,2,"C",15,1116.3,0.88830625,7.957747155,NA,9.34,134,"N",1817,2014,197
"DHC","DHC016","Duke Hardwood","CAOV","C","LIVE",60.3,1,2,"C",16,2855.8,2.27255625,7.957747155,NA,9.52,124,"Y",NA,2014,NA
"DHC","DHC017","Duke Hardwood","LIST","I","LIVE",25.3,1,2,"C",17,502.7,0.40005625,7.957747155,NA,14.05,111,"N",1888,2014,126
"DHC","DHC018","Duke Hardwood","ULAL","C","LIVE",24.8,1,2,"C",18,483.1,0.3844,7.957747155,NA,13.98,101,"N",1830.5,2014,183.5
"DHC","DHC019","Duke Hardwood","LITU","C","LIVE",28.9,1,2,"C",19,656,0.52200625,7.957747155,NA,18.25,90,"Y",1901,2014,113
"DHC","DHC020","Duke Hardwood","QUPH","C","LIVE",19.6,1,2,"C",20,301.7,0.568284024,18.83490451,NA,17.67,56,"Y",NA,2014,NA
"DHC","DHC021","Duke Hardwood","LIST","I","LIVE",25.3,1,2,"C",21,502.7,0.40005625,7.957747155,NA,17.46,46,"N",NA,2014,NA
"DHC","DHC022","Duke Hardwood","ULAL","C","LIVE",31.3,1,2,"C",22,769.4,0.61230625,7.957747155,NA,17.05,6,"N",1817.5,2014,196.5
"DHC","DHC023","Duke Hardwood","QUBI","C","LIVE",74.5,1,2,"C",23,4359.2,3.46890625,7.957747155,NA,14.75,320,"Y",1854,2014,160
"DHC","DHC024","Duke Hardwood","QUBI","C","LIVE",54.6,1,2,"C",24,2341.4,1.863225,7.957747155,NA,13.14,297,"Y",1850,2014,164
"DHC","DHC025","Duke Hardwood","QUBI","C","LIVE",57.7,1,2,"C",25,2614.8,2.08080625,7.957747155,NA,14.12,274,"Y",NA,2014,NA
"DHC","DHC026","Duke Hardwood","QUPH","C","LIVE",42,1,2,"C",26,1385.4,1.1025,7.957747155,NA,18.44,225,"Y",1919,2014,95
"DHC","DHC027","Duke Hardwood","NYSY","I","LIVE",29.3,1,2,"C",27,674.3,0.53655625,7.957747155,NA,18.69,217,"N",NA,2014,NA
"DHC","DHC028","Duke Hardwood","QUBI","I","LIVE",38.6,1,2,"C",28,1170.2,0.931225,7.957747155,NA,17.36,213,"Y",1912,2014,102
"DHC","DHC029","Duke Hardwood","NYSY","I","LIVE",31,1,2,"C",29,754.8,0.600625,7.957747155,NA,15.11,220,"N",1790,2014,224
"DHC","DHC030","Duke Hardwood","ULMUS","SNAG","DEAD",33.7,1,0,"C",30,892,0.70980625,7.957747155,"ROTTEN, NO CORE",19.06,313,NA,NA,2014,NA
"DHC","DHC031","Duke Hardwood","QUBI","I","LIVE",14.5,1,2,"C",31,165.1,0.31102071,18.83490451,NA,4.28,138,"Y",1927,2014,87
"DLA","DLA001","Duke Loblolly","PITA","C","LIVE",32.9,1,2,"A",1,850.1,0.67650625,7.957747155,NA,2.15,51,"Y",NA,2014,NA
"DLA","DLA002","Duke Loblolly","PITA","C","LIVE",17.8,1,2,"A",2,248.8,0.468698225,18.83490451,NA,6.13,39,"Y",NA,2014,NA
"DLA","DLA003","Duke Loblolly","PITA","C","LIVE",25,1,2,"A",3,490.9,0.390625,7.957747155,NA,7.79,31,"Y",NA,2014,NA
"DLA","DLA004","Duke Loblolly","PITA","C","LIVE",16.2,1,2,"A",4,206.1,0.388224852,18.83490451,NA,11.11,28,"N",NA,2014,NA
"DLA","DLA005","Duke Loblolly","PITA","C","LIVE",34.7,1,2,"A",5,945.7,0.75255625,7.957747155,NA,11.35,12,"Y",NA,2014,NA
"DLA","DLA006","Duke Loblolly","PITA","C","LIVE",28,1,2,"A",6,615.8,0.49,7.957747155,NA,10.51,6,"Y",NA,2014,NA
"DLA","DLA007","Duke Loblolly","PITA","C","LIVE",36,1,2,"A",7,1017.9,0.81,7.957747155,NA,5.97,15,"Y",NA,2014,NA
"DLA","DLA008","Duke Loblolly","PITA","C","LIVE",32.4,1,2,"A",8,824.5,0.6561,7.957747155,NA,4.97,346,"Y",NA,2014,NA
"DLA","DLA009","Duke Loblolly","LITU","I","LIVE",13.4,1,2,"A",9,141,0.265621302,18.83490451,NA,10.83,350,"Y",NA,2014,NA
"DLA","DLA010","Duke Loblolly","PRSE","S","LIVE",10.6,1,2,"A",10,88.2,0.166213018,18.83490451,NA,11.23,326,"Y",NA,2014,NA
"DLA","DLA011","Duke Loblolly","LIST","I","LIVE",15,1,2,"A",11,176.7,0.332840237,18.83490451,NA,11.84,321,"Y",1989,2014,25
"DLA","DLA012","Duke Loblolly","LIST","I","LIVE",16.7,1,2,"A",12,219,0.412559172,18.83490451,NA,12.11,321,"Y",NA,2014,NA
"DLA","DLA013","Duke Loblolly","PRSE","I","LIVE",12.5,1,2,"A",13,122.7,0.231139053,18.83490451,"CHECK SPP",8.22,320,"Y",NA,2014,NA
"DLA","DLA014","Duke Loblolly","PITA","SNAG","DEAD",13.3,1,2,"A",14,138.9,0.261671598,18.83490451,NA,6.64,312,"N",1997,2014,17
"DLA","DLA015","Duke Loblolly","LITU","I","LIVE",12.5,1,2,"A",15,122.7,0.231139053,18.83490451,NA,1.54,311,"Y",NA,2014,NA
"DLA","DLA016","Duke Loblolly","PITA","C","LIVE",33.6,1,2,"A",16,886.7,0.7056,7.957747155,NA,5.1,294,"Y",NA,2014,NA
"DLA","DLA017","Duke Loblolly","PITA","C","LIVE",23.1,1,2,"A",17,419.1,0.33350625,7.957747155,NA,7.78,294,"Y",NA,2014,NA
"DLA","DLA018","Duke Loblolly","PITA","SNAG","DEAD",20.1,1,2,"A",18,317.3,0.25250625,7.957747155,NA,9.54,309,NA,NA,2014,NA
"DLA","DLA019","Duke Loblolly","PITA","C","LIVE",30.4,1,2,"A",19,725.8,0.5776,7.957747155,NA,11.65,309,"Y",NA,2014,NA
"DLA","DLA020","Duke Loblolly","PITA","C","LIVE",27.7,1,2,"A",20,602.6,0.47955625,7.957747155,NA,10.49,298,"Y",NA,2014,NA
"DLA","DLA021","Duke Loblolly","PITA","C","LIVE",33.7,1,2,"A",21,892,0.70980625,7.957747155,NA,9.24,282,"Y",NA,2014,NA
"DLA","DLA022","Duke Loblolly","PITA","C","LIVE",31.7,1,2,"A",22,789.2,0.62805625,7.957747155,NA,10.96,274,"Y",NA,2014,NA
"DLA","DLA023","Duke Loblolly","PITA","C","LIVE",39.9,1,2,"A",23,1250.4,0.99500625,7.957747155,NA,9.62,260,NA,NA,2014,NA
"DLA","DLA024","Duke Loblolly","PITA","C","LIVE",29.2,1,2,"A",24,669.7,0.5329,7.957747155,NA,6.93,266,"Y",NA,2014,NA
"DLA","DLA025","Duke Loblolly","PITA","C","LIVE",29.8,1,2,"A",25,697.5,0.555025,7.957747155,NA,4.1,268,"Y",NA,2014,NA
"DLA","DLA026","Duke Loblolly","PITA","C","LIVE",27,1,2,"A",26,572.6,0.455625,7.957747155,NA,4.18,238,"Y",NA,2014,NA
"DLA","DLA027","Duke Loblolly","PRSE","SNAG","DEAD",10.9,1,0,"A",27,93.3,0.175754438,18.83490451,"CHECK SPP, unstable no core",7.73,237,NA,NA,2014,NA
"DLA","DLA028","Duke Loblolly","PITA","C","LIVE",25.4,1,2,"A",28,506.7,0.403225,7.957747155,NA,10.04,244,"Y",NA,2014,NA
"DLA","DLA029","Duke Loblolly","PITA","C","LIVE",28.2,1,2,"A",29,624.6,0.497025,7.957747155,NA,11.46,229,"Y",NA,2014,NA
"DLA","DLA030","Duke Loblolly","PITA","C","LIVE",22.9,1,2,"A",30,411.9,0.32775625,7.957747155,NA,8.22,229,"Y",NA,2014,NA
"DLA","DLA031","Duke Loblolly","PRSE","S","LIVE",11.4,1,2,"A",31,102.1,0.192248521,18.83490451,"check, spp",4.82,222,"Y",NA,2014,NA
"DLA","DLA032","Duke Loblolly","PITA","C","LIVE",31.1,1,2,"A",32,759.6,0.60450625,7.957747155,NA,5.47,217,"Y",NA,2014,NA
"DLA","DLA033","Duke Loblolly","PITA","C","LIVE",36.6,1,2,"A",33,1052.1,0.837225,7.957747155,NA,7.49,207,"Y",NA,2014,NA
"DLA","DLA034","Duke Loblolly","PITA","SNAG","DEAD",14.4,1,2,"A",34,162.9,0.306745562,18.83490451,NA,8.99,214,"N",NA,2014,NA
"DLA","DLA035","Duke Loblolly","PITA","C","LIVE",26.4,1,2,"A",35,547.4,0.4356,7.957747155,NA,12.97,223,"Y",NA,2014,NA
"DLA","DLA036","Duke Loblolly","PITA","C","LIVE",38,1,2,"A",36,1134.1,0.9025,7.957747155,NA,12.97,206,"Y",NA,2014,NA
"DLA","DLA037","Duke Loblolly","PITA","C","LIVE",20.8,1,2,"A",37,339.8,0.2704,7.957747155,NA,11.34,212,"N",NA,2014,NA
"DLA","DLA038","Duke Loblolly","PITA","C","LIVE",31.5,1,2,"A",38,779.3,0.62015625,7.957747155,NA,5.18,176,"Y",NA,2014,NA
"DLA","DLA039","Duke Loblolly","LIST","I","LIVE",14.6,1,2,"A",39,167.4,0.315325444,18.83490451,NA,12.4,166,"Y",NA,2014,NA
"DLA","DLA040","Duke Loblolly","PITA","C","LIVE",32.1,1,2,"A",40,809.3,0.64400625,7.957747155,NA,11.02,162,"Y",NA,2014,NA
"DLA","DLA041","Duke Loblolly","PITA","C","LIVE",21.7,1,2,"A",41,369.8,0.29430625,7.957747155,NA,9.05,255,"N",1984,2014,30
"DLA","DLA042","Duke Loblolly","PITA","SNAG","DEAD",24,1,0,"A",42,452.4,0.36,7.957747155,"rotten, no core",7.42,156,NA,NA,2014,NA
"DLA","DLA043","Duke Loblolly","PITA","C","LIVE",29,1,2,"A",43,660.5,0.525625,7.957747155,NA,5,146,"Y",NA,2014,NA
"DLA","DLA044","Duke Loblolly","PITA","C","LIVE",30.2,1,2,"A",44,716.3,0.570025,7.957747155,NA,3.32,137,"Y",NA,2014,NA
"DLA","DLA045","Duke Loblolly","PITA","C","LIVE",26.1,1,2,"A",45,535,0.42575625,7.957747155,NA,7.21,138,"Y",1985,2014,29
"DLA","DLA046","Duke Loblolly","PITA","SNAG","DEAD",16.7,1,0,"A",46,219,0.412559172,18.83490451,"rotten, no core",10.76,141,NA,NA,2014,NA
"DLA","DLA047","Duke Loblolly","PITA","C","LIVE",24.6,1,2,"A",47,475.3,0.378225,7.957747155,NA,11.73,141,"Y",NA,2014,NA
"DLA","DLA048","Duke Loblolly","PITA","C","LIVE",26.5,1,2,"A",48,551.5,0.43890625,7.957747155,NA,12.52,137,"Y",1985,2014,29
"DLA","DLA049","Duke Loblolly","PITA","C","LIVE",22.4,1,2,"A",49,394.1,0.3136,7.957747155,NA,12.21,150,"Y",1985,2014,29
"DLA","DLA050","Duke Loblolly","PRSE","I","LIVE",11.2,1,2,"A",50,98.5,0.18556213,18.83490451,"species?",10.81,129,"N",NA,2014,NA
"DLA","DLA051","Duke Loblolly","PITA","C","LIVE",26.8,1,2,"A",51,564.1,0.4489,7.957747155,NA,8.28,127,"Y",NA,2014,NA
"DLA","DLA052","Duke Loblolly","PITA","C","LIVE",25,1,2,"A",52,490.9,0.390625,7.957747155,NA,5.77,132,"Y",NA,2014,NA
"DLA","DLA053","Duke Loblolly","PITA","C","LIVE",31.9,1,2,"A",53,799.2,0.63600625,7.957747155,NA,3.95,109,"Y",NA,2014,NA
"DLA","DLA054","Duke Loblolly","PITA","C","LIVE",32.4,1,2,"A",54,824.5,0.6561,7.957747155,NA,3.54,79,"Y",NA,2014,NA
"DLA","DLA055","Duke Loblolly","PITA","C","LIVE",27.8,1,2,"A",55,607,0.483025,7.957747155,NA,12.39,119,"Y",NA,2014,NA
"DLA","DLA056","Duke Loblolly","PITA","C","LIVE",29.7,1,2,"A",56,692.8,0.55130625,7.957747155,NA,11.59,108,"Y",NA,2014,NA
"DLA","DLA057","Duke Loblolly","PITA","C","LIVE",24.1,1,2,"A",57,456.2,0.36300625,7.957747155,NA,8.97,106,"Y",NA,2014,NA
"DLA","DLA058","Duke Loblolly","PITA","C","LIVE",22.7,1,2,"A",58,404.7,0.32205625,7.957747155,NA,8.25,96,NA,NA,2014,NA
"DLA","DLA059","Duke Loblolly","PITA","C","LIVE",22.9,1,2,"A",59,411.9,0.32775625,7.957747155,NA,6.62,86,"Y",NA,2014,NA
"DLA","DLA060","Duke Loblolly","PITA","C","LIVE",30.8,1,2,"A",60,745.1,0.5929,7.957747155,NA,10.95,92,"Y",NA,2014,NA
"DLA","DLA061","Duke Loblolly","PITA","C","LIVE",21.4,1,2,"A",61,359.7,0.286225,7.957747155,NA,6.59,64,"N",NA,2014,NA
"DLA","DLA062","Duke Loblolly","PITA","C","LIVE",23.6,1,2,"A",62,437.4,0.3481,7.957747155,NA,7.12,55,"N",NA,2014,NA
"DLA","DLA063","Duke Loblolly","PITA","C","LIVE",28.2,1,2,"A",63,624.6,0.497025,7.957747155,NA,8.5,60,"Y",NA,2014,NA
"DLA","DLA064","Duke Loblolly","LITU","I","LIVE",16.1,1,2,"A",64,203.6,0.383446746,18.83490451,NA,9.67,56,"Y",NA,2014,NA
"DLA","DLA065","Duke Loblolly","LITU","I","LIVE",26.4,1,2,"A",65,547.4,0.4356,7.957747155,NA,9.84,54,"Y",NA,2014,NA
"DLA","DLA066","Duke Loblolly","LITU","I","LIVE",12.7,1,2,"A",66,126.7,0.238594675,18.83490451,NA,10.45,56,"Y",NA,2014,NA
"DLA","DLA067","Duke Loblolly","PITA","SNAG","DEAD",19.4,1,2,"A",67,295.6,0.556745562,18.83490451,NA,10.5,45,"N",NA,2014,NA
"DLA","DLA068","Duke Loblolly","PITA","C","LIVE",26.9,1,2,"A",68,568.3,0.45225625,7.957747155,NA,11.7,42,"Y",NA,2014,NA
"DLB","DLB001","Duke Loblolly","PITA","C","LIVE",37.8,1,2,"B",1,1122.2,0.893025,7.957747155,NA,1.85,96,"Y",NA,2014,NA
"DLB","DLB002","Duke Loblolly","LITU","I","LIVE",12.8,1,2,"B",2,128.7,0.242366864,18.83490451,NA,4.56,99,"Y",NA,2014,NA
"DLB","DLB003","Duke Loblolly","PITA","C","LIVE",19.8,1,2,"B",3,307.9,0.579940828,18.83490451,NA,9.11,96,"Y",NA,2014,NA
"DLB","DLB004","Duke Loblolly","LIST","I","LIVE",11.6,1,2,"B",4,105.7,0.199053254,18.83490451,NA,12.15,88,"Y",NA,2014,NA
"DLB","DLB005","Duke Loblolly","LIST","I","LIVE",14,1,2,"B",5,153.9,0.289940828,18.83490451,NA,12.07,76,"Y",NA,2014,NA
"DLB","DLB006","Duke Loblolly","PITA","C","LIVE",11.9,1,2,"B",6,111.2,0.209482249,18.83490451,NA,7.93,70,"N",NA,2014,NA
"DLB","DLB007","Duke Loblolly","PITA","C","LIVE",23.3,1,2,"B",7,426.4,0.33930625,7.957747155,NA,7.6,74,"Y",NA,2014,NA
"DLB","DLB008","Duke Loblolly","PITA","C","LIVE",24.6,1,2,"B",8,475.3,0.378225,7.957747155,NA,6.28,78,"Y",NA,2014,NA
"DLB","DLB009","Duke Loblolly","PITA","C","LIVE",33,1,2,"B",9,855.3,0.680625,7.957747155,NA,3.44,47,"Y",1985,2014,29
"DLB","DLB010","Duke Loblolly","PITA","C","LIVE",26.4,1,2,"B",10,547.4,0.4356,7.957747155,NA,8.63,58,"Y",NA,2014,NA
"DLB","DLB011","Duke Loblolly","PITA","C","LIVE",28.9,1,2,"B",11,656,0.52200625,7.957747155,NA,11.65,63,"Y",NA,2014,NA
"DLB","DLB012","Duke Loblolly","PITA","C","LIVE",15.8,1,2,"B",12,196.1,0.369289941,18.83490451,NA,12.86,53,"N",NA,2014,NA
"DLB","DLB013","Duke Loblolly","PITA","C","LIVE",25.3,1,2,"B",13,502.7,0.40005625,7.957747155,NA,10.99,55,"Y",NA,2014,NA
"DLB","DLB014","Duke Loblolly","PITA","C","LIVE",20.5,1,2,"B",14,330.1,0.26265625,7.957747155,NA,6.52,37,"N",NA,2014,NA
"DLB","DLB015","Duke Loblolly","PITA","C","LIVE",35.2,1,2,"B",15,973.1,0.7744,7.957747155,NA,5.69,26,"Y",NA,2014,NA
"DLB","DLB016","Duke Loblolly","PITA","C","LIVE",26.2,1,2,"B",16,539.1,0.429025,7.957747155,NA,10.94,38,"Y",NA,2014,NA
"DLB","DLB017","Duke Loblolly","PITA","SNAG","DEAD",10.8,1,0,"B",17,91.6,0.172544379,18.83490451,"No core, unstable",7.92,40,NA,NA,2014,NA
"DLB","DLB018","Duke Loblolly","PITA","C","LIVE",19.8,1,2,"B",18,307.9,0.579940828,18.83490451,NA,11.36,27,"Y",NA,2014,NA
"DLB","DLB019","Duke Loblolly","PITA","C","LIVE",13.5,1,2,"B",19,143.1,0.269600592,18.83490451,NA,10.84,21,"N",NA,2014,NA
"DLB","DLB020","Duke Loblolly","PITA","C","LIVE",21.4,1,2,"B",20,359.7,0.286225,7.957747155,NA,12.7,359,"Y",NA,2014,NA
"DLB","DLB021","Duke Loblolly","PITA","C","LIVE",31.9,1,2,"B",21,799.2,0.63600625,7.957747155,NA,10.06,0,"Y",NA,2014,NA
"DLB","DLB022","Duke Loblolly","PITA","C","LIVE",33.7,1,2,"B",22,892,0.70980625,7.957747155,NA,2.67,339,"Y",NA,2014,NA
"DLB","DLB023","Duke Loblolly","PITA","C","LIVE",31.2,1,2,"B",23,764.5,0.6084,7.957747155,NA,8.02,336,"Y",NA,2014,NA
"DLB","DLB024","Duke Loblolly","PITA","C","LIVE",27.2,1,2,"B",24,581.1,0.4624,7.957747155,NA,10.04,345,"Y",NA,2014,NA
"DLB","DLB025","Duke Loblolly","PITA","C","LIVE",22.3,1,2,"B",25,390.6,0.31080625,7.957747155,NA,11.88,336,"Y",NA,2014,NA
"DLB","DLB026","Duke Loblolly","PITA","C","LIVE",20,1,2,"B",26,314.2,0.25,7.957747155,NA,9.71,327,"N",NA,2014,NA
"DLB","DLB027","Duke Loblolly","PITA","C","LIVE",19.8,1,2,"B",27,307.9,0.579940828,18.83490451,NA,8.19,324,"Y",1986,2014,28
"DLB","DLB028","Duke Loblolly","PITA","C","LIVE",35.6,1,2,"B",28,995.4,0.7921,7.957747155,NA,6.95,319,"Y",NA,2014,NA
"DLB","DLB029","Duke Loblolly","PITA","C","LIVE",26.4,1,2,"B",29,547.4,0.4356,7.957747155,NA,4.43,317,"Y",NA,2014,NA
"DLB","DLB030","Duke Loblolly","PITA","C","LIVE",15.9,1,2,"B",30,198.6,0.37397929,18.83490451,NA,8.76,314,"Y",NA,2014,NA
"DLB","DLB031","Duke Loblolly","PITA","SNAG","DEAD",17.2,1,1,"B",31,232.4,0.437633136,18.83490451,"one sample, center rot",9.51,319,NA,NA,2014,NA
"DLB","DLB032","Duke Loblolly","PITA","C","LIVE",30.8,1,2,"B",32,745.1,0.5929,7.957747155,NA,11.88,324,"Y",1986,2014,28
"DLB","DLB033","Duke Loblolly","PITA","C","LIVE",19.7,1,2,"B",33,304.8,0.574097633,18.83490451,NA,12.48,313,"Y",1986,2014,28
"DLB","DLB034","Duke Loblolly","PITA","C","LIVE",14.4,1,2,"B",34,162.9,0.306745562,18.83490451,NA,11.44,307,"N",1991.5,2014,22.5
"DLB","DLB035","Duke Loblolly","PITA","C","LIVE",20.2,1,2,"B",35,320.5,0.255025,7.957747155,NA,12.7,305,"Y",1988,2014,26
"DLB","DLB036","Duke Loblolly","PITA","C","LIVE",31.3,1,2,"B",36,769.4,0.61230625,7.957747155,NA,12.44,300,"N",1996,2014,18
"DLB","DLB037","Duke Loblolly","PITA","C","LIVE",25.6,1,2,"B",37,514.7,0.4096,7.957747155,NA,3.38,310,"Y",NA,2014,NA
"DLB","DLB038","Duke Loblolly","PITA","C","LIVE",28.6,1,2,"B",38,642.4,0.511225,7.957747155,NA,1.57,291,"Y",1986.5,2014,27.5
"DLB","DLB039","Duke Loblolly","PITA","C","LIVE",30.1,1,2,"B",39,711.6,0.56625625,7.957747155,NA,8.34,278,"Y",1986,2014,28
"DLB","DLB040","Duke Loblolly","PITA","C","LIVE",26.5,1,2,"B",40,551.5,0.43890625,7.957747155,NA,12.59,266,"Y",1987,2014,27
"DLB","DLB041","Duke Loblolly","PITA","I","LIVE",12.2,1,2,"B",41,116.9,0.220177515,18.83490451,NA,6.89,271,NA,NA,2014,NA
"DLB","DLB042","Duke Loblolly","PITA","I","LIVE",13.2,1,2,"B",42,136.8,0.257751479,18.83490451,NA,3.35,262,"N",1992.5,2014,21.5
"DLB","DLB043","Duke Loblolly","PITA","C","LIVE",36.7,1,2,"B",43,1057.8,0.84180625,7.957747155,NA,7.01,244,"Y",1985,2014,29
"DLB","DLB044","Duke Loblolly","PITA","C","LIVE",22.8,1,2,"B",44,408.3,0.3249,7.957747155,NA,12.24,242,"Y",1985,2014,29
"DLB","DLB045","Duke Loblolly","PITA","C","LIVE",20.8,1,2,"B",45,339.8,0.2704,7.957747155,NA,11.37,240,"Y",1986,2014,28
"DLB","DLB046","Duke Loblolly","PITA","C","LIVE",16.7,1,2,"B",46,219,0.412559172,18.83490451,NA,10.99,236,"Y",1996.5,2014,17.5
"DLB","DLB047","Duke Loblolly","PITA","C","LIVE",26.3,1,2,"B",47,543.3,0.43230625,7.957747155,NA,6.29,223,"Y",1986,2014,28
"DLB","DLB048","Duke Loblolly","PITA","C","LIVE",23.2,1,2,"B",48,422.7,0.3364,7.957747155,NA,10.7,216,"Y",NA,2014,NA
"DLB","DLB049","Duke Loblolly","PITA","C","LIVE",24.7,1,2,"B",49,479.2,0.38130625,7.957747155,NA,8.24,218,"Y",1985,2014,29
"DLB","DLB050","Duke Loblolly","PITA","C","LIVE",29.1,1,2,"B",50,665.1,0.52925625,7.957747155,NA,4.45,197,"Y",1986,2014,28
"DLB","DLB051","Duke Loblolly","PITA","C","LIVE",27.6,1,2,"B",51,598.3,0.4761,7.957747155,NA,6.68,199,"Y",1986,2014,28
"DLB","DLB052","Duke Loblolly","PITA","C","LIVE",30.6,1,2,"B",52,735.4,0.585225,7.957747155,NA,9.71,200,"Y",1986,2014,28
"DLB","DLB053","Duke Loblolly","PITA","C","LIVE",35.2,1,2,"B",53,973.1,0.7744,7.957747155,NA,11.72,196,"Y",NA,2014,NA
"DLB","DLB054","Duke Loblolly","LITU","I","LIVE",15.1,1,2,"B",54,179.1,0.337292899,18.83490451,NA,5.44,186,"Y",1984,2014,30
"DLB","DLB055","Duke Loblolly","PITA","C","LIVE",30.3,1,2,"B",55,721.1,0.57380625,7.957747155,NA,12.22,179,"Y",1986,2014,28
"DLB","DLB056","Duke Loblolly","PITA","C","LIVE",33.6,1,2,"B",56,886.7,0.7056,7.957747155,NA,10.61,164,"Y",1986,2014,28
"DLB","DLB057","Duke Loblolly","PITA","C","LIVE",24.8,1,2,"B",57,483.1,0.3844,7.957747155,NA,8.42,140,"Y",NA,2014,NA
"DLB","DLB058","Duke Loblolly","PITA","C","LIVE",34.9,1,2,"B",58,956.6,0.76125625,7.957747155,NA,6.26,138,"Y",1987,2014,27
"DLB","DLB059","Duke Loblolly","CATO","I","LIVE",11.7,1,2,"B",59,107.5,0.2025,18.83490451,NA,10.82,127,"N",NA,2014,NA
"DLB","DLB060","Duke Loblolly","PITA","C","LIVE",29.4,1,2,"B",60,678.9,0.540225,7.957747155,NA,10.77,133,"Y",1987,2014,27
"DLB","DLB061","Duke Loblolly","PITA","C","LIVE",31,1,2,"B",61,754.8,0.600625,7.957747155,NA,8.42,127,"Y",1985,2014,29
"DLC","DLC001","Duke Loblolly","PITA","C","LIVE",16.2,1,2,"C",1,206.1,0.388224852,18.83490451,"has a flag, LT9/24NARROW",1.34,321,"Y",NA,2014,NA
"DLC","DLC002","Duke Loblolly","PITA","C","LIVE",32.4,1,2,"C",2,824.5,0.6561,7.957747155,NA,4.14,324,"Y",NA,2014,NA
"DLC","DLC003","Duke Loblolly","PITA","C","LIVE",22.1,1,2,"C",3,383.6,0.30525625,7.957747155,NA,9.55,324,"Y",NA,2014,NA
"DLC","DLC004","Duke Loblolly","LIST","I","LIVE",12.2,1,2,"C",4,116.9,0.220177515,18.83490451,NA,11.68,321,"Y",1983.5,2014,30.5
"DLC","DLC005","Duke Loblolly","PITA","I","LIVE",10.1,1,2,"C",5,80.1,0.150902367,18.83490451,NA,12.48,309,"Y",1990,2014,24
"DLC","DLC006","Duke Loblolly","LIST","I","LIVE",13.9,1,2,"C",6,151.7,0.285813609,18.83490451,NA,10.37,309,"Y",1986,2014,28
"DLC","DLC007","Duke Loblolly","PITA","C","LIVE",30,1,2,"C",7,706.9,0.5625,7.957747155,NA,8.77,311,"Y",1984.5,2014,29.5
"DLC","DLC008","Duke Loblolly","PITA","C","LIVE",30.7,1,2,"C",8,740.2,0.58905625,7.957747155,NA,4.33,293,"Y",1986,2014,28
"DLC","DLC009","Duke Loblolly","PITA","C","LIVE",21.8,1,2,"C",9,373.3,0.297025,7.957747155,NA,6.89,292,"Y",1986,2014,28
